TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
37;false;5;true;on ;low ;false;
50;true;4;true;on ;low ;false;
63;false;9;false;off ;permitted ;false;REQ001REQ011
83;false;5;false;on ;low ;false;REQ003REQ010
117;true;9;true;off ;permitted ;false;REQ001REQ011
142;false;1;true;on ;low ;false;REQ003REQ010
162;true;3;true;on ;low ;false;
173;false;7;true;on ;low ;false;
203;true;1;false;off ;low ;true;REQ005REQ009
224;false;10;true;off ;high ;false;REQ001REQ006REQ002
244;false;1;true;on ;low ;false;REQ004REQ003REQ010
265;true;0;false;off ;low ;true;REQ005REQ009
299;true;9;true;off ;permitted ;false;REQ001REQ006
314;true;11;false;off ;high ;false;REQ002
357;false;10;true;off ;high ;false;
387;true;2;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
423;false;8;false;off ;low ;true;
472;false;1;true;on ;low ;false;REQ006REQ010
511;false;8;true;on ;low ;false;
534;true;4;true;on ;low ;false;
575;false;1;true;on ;low ;false;
606;false;8;false;on ;low ;false;
650;false;7;false;on ;low ;false;
661;true;8;true;on ;low ;false;
685;true;3;false;on ;low ;false;
701;true;11;false;off ;high ;false;REQ001REQ011REQ002
711;true;4;true;on ;low ;false;REQ004REQ003REQ010
744;true;1;true;on ;low ;false;
760;false;1;true;on ;low ;false;
800;true;1;true;on ;low ;false;
821;false;7;true;on ;low ;false;
843;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
891;false;3;false;off ;low ;true;REQ003
905;true;4;false;off ;low ;true;
935;true;2;true;on ;low ;false;REQ006REQ010
953;true;6;true;on ;low ;false;
