TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;4;false;off ;low ;true;REQ005REQ009
71;false;3;true;on ;low ;false;REQ006REQ010
93;false;4;true;on ;low ;false;
128;true;7;false;off ;low ;true;REQ005REQ009
163;false;1;true;on ;low ;false;REQ006REQ010
199;true;8;true;on ;low ;false;
221;true;8;false;on ;low ;false;
259;false;9;true;off ;permitted ;false;REQ001REQ011
269;false;3;true;on ;low ;false;REQ003REQ010
308;false;11;false;off ;high ;false;REQ001REQ011REQ002
332;false;5;true;on ;low ;false;REQ004REQ003REQ010
353;true;2;true;on ;low ;false;
374;false;3;false;on ;low ;false;
387;false;7;false;on ;low ;false;
429;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
448;true;6;true;on ;low ;false;REQ004REQ003REQ010
490;false;3;false;on ;low ;false;
532;false;3;true;on ;low ;false;
567;false;7;true;on ;low ;false;
616;true;8;false;off ;low ;true;REQ005REQ009
628;false;6;false;off ;low ;true;
671;false;6;false;off ;low ;true;
687;false;3;true;on ;low ;false;REQ006REQ010
699;true;5;false;off ;low ;true;REQ005REQ009
715;true;9;false;off ;permitted ;true;REQ001
760;true;9;true;off ;permitted ;false;REQ006
783;true;9;true;off ;permitted ;false;
808;true;3;false;on ;low ;false;REQ003REQ010
839;false;0;false;on ;low ;false;
888;false;9;false;off ;permitted ;false;REQ001REQ011
913;true;3;false;off ;low ;true;REQ003REQ005
962;false;6;true;on ;low ;false;REQ006REQ010
986;false;10;true;off ;high ;false;REQ001REQ002REQ011
1012;true;8;true;on ;low ;false;REQ004REQ003REQ010
1051;false;3;true;on ;low ;false;
1090;false;6;false;on ;low ;false;
