TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;false;9;false;off ;permitted ;false;REQ001REQ011
50;false;7;false;on ;low ;false;REQ003REQ010
67;false;0;true;on ;low ;false;
111;false;2;false;on ;low ;false;
130;false;9;false;off ;permitted ;false;REQ001REQ011
179;true;6;true;on ;low ;false;REQ003REQ010
228;false;2;false;on ;low ;false;
266;true;1;false;off ;low ;true;REQ005REQ009
282;true;8;false;off ;low ;true;
319;true;6;true;on ;low ;false;REQ006REQ010
329;false;9;false;off ;permitted ;false;REQ001REQ011
375;false;3;true;on ;low ;false;REQ003REQ010
399;false;2;true;on ;low ;false;
415;true;7;true;on ;low ;false;
450;true;9;false;off ;permitted ;false;REQ001REQ011
468;false;11;true;off ;high ;false;REQ002
507;true;6;true;on ;low ;false;REQ004REQ003REQ010
542;true;10;false;off ;high ;false;REQ001REQ002REQ011
576;false;1;false;on ;low ;false;REQ004REQ003REQ010
607;true;2;true;on ;low ;false;
638;false;10;true;off ;high ;false;REQ001REQ002REQ011
683;true;7;false;off ;low ;true;REQ004REQ003REQ005
703;false;3;true;on ;low ;false;REQ006REQ010
733;false;10;true;off ;high ;false;REQ001REQ002REQ011
769;true;9;true;off ;permitted ;false;REQ004
818;false;0;true;on ;low ;false;REQ003REQ010
856;false;3;false;on ;low ;false;
897;false;10;true;off ;high ;false;REQ001REQ011REQ002
912;false;3;true;on ;low ;false;REQ004REQ003REQ010
947;true;1;true;on ;low ;false;
969;true;2;false;on ;low ;false;
991;false;1;false;on ;low ;false;
1014;true;11;false;off ;high ;false;REQ001REQ005REQ002REQ007REQ011
1061;false;6;false;on ;low ;false;REQ004REQ003REQ010
1078;false;0;false;on ;low ;false;
1089;false;5;true;on ;low ;false;
