TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
28;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
51;true;7;true;on ;low ;false;REQ003REQ006REQ010
90;false;3;true;on ;low ;false;
107;true;4;true;on ;low ;false;
131;false;2;false;on ;low ;false;
141;true;2;false;off ;low ;true;REQ005REQ009
154;false;5;true;on ;low ;false;REQ006REQ010
166;true;11;true;off ;high ;false;REQ001REQ002REQ011
176;true;5;true;on ;low ;false;REQ004REQ003REQ010
192;true;0;false;on ;low ;false;
208;false;6;true;on ;low ;false;
231;true;2;true;on ;low ;false;
278;true;4;false;on ;low ;false;
324;true;2;true;on ;low ;false;
364;false;5;false;on ;low ;false;
398;false;1;true;on ;low ;false;
426;false;9;false;off ;permitted ;false;REQ001REQ011
454;true;3;false;off ;low ;true;REQ005REQ003
479;false;10;true;off ;high ;false;REQ006REQ001REQ002
497;true;8;false;off ;low ;true;REQ004REQ005REQ003
525;false;10;true;off ;high ;false;REQ006REQ001REQ002
568;true;1;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
610;true;11;true;off ;high ;false;REQ001REQ006REQ002
638;true;1;true;on ;low ;false;REQ004REQ003REQ010
669;false;1;true;on ;low ;false;
711;false;2;false;on ;low ;false;
751;false;10;true;off ;high ;false;REQ001REQ011REQ002
772;false;1;false;on ;low ;false;REQ004REQ003REQ010
818;true;1;true;on ;low ;false;
867;false;11;false;off ;high ;false;REQ001REQ011REQ002
911;false;2;false;on ;low ;false;REQ004REQ003REQ010
938;false;0;false;on ;low ;false;
974;false;11;true;off ;high ;false;REQ001REQ002REQ011
1012;true;6;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
1029;true;10;true;off ;high ;false;REQ001REQ002REQ008
1071;true;6;true;on ;low ;false;REQ004REQ003REQ010
