TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
20;true;10;true;off ;high ;false;REQ001REQ002REQ011
63;true;1;true;on ;low ;false;REQ004REQ003REQ010
87;true;1;true;on ;low ;false;
118;false;3;true;on ;low ;false;
132;true;11;true;off ;high ;false;REQ001REQ011REQ002
157;false;9;false;off ;permitted ;false;REQ004
199;false;3;false;on ;low ;false;REQ003REQ010
229;true;10;true;off ;high ;false;REQ001REQ002REQ011
245;true;0;true;on ;low ;false;REQ004REQ003REQ010
256;true;1;false;on ;low ;false;
267;true;6;false;on ;low ;false;
277;false;5;true;on ;low ;false;
303;true;0;true;on ;low ;false;
325;true;9;false;off ;permitted ;false;REQ001REQ011
375;true;10;true;off ;high ;false;REQ002
395;true;6;false;on ;low ;false;REQ004REQ003REQ010
431;true;7;true;on ;low ;false;
473;true;11;false;off ;high ;false;REQ001REQ011REQ002
492;true;3;false;on ;low ;false;REQ004REQ003REQ010
536;false;2;true;on ;low ;false;
552;true;3;false;off ;low ;true;REQ005REQ009
565;false;2;true;on ;low ;false;REQ006REQ010
610;false;3;true;on ;low ;false;
653;false;2;true;on ;low ;false;
703;true;3;false;off ;low ;true;REQ005REQ009
713;true;8;true;on ;low ;false;REQ006REQ010
763;true;10;false;off ;high ;false;REQ001REQ011REQ002
776;false;2;true;on ;low ;false;REQ004REQ003REQ010
806;true;1;true;on ;low ;false;
833;false;2;true;on ;low ;false;
878;true;4;true;on ;low ;false;
895;true;11;true;off ;high ;false;REQ001REQ011REQ002
934;true;6;true;on ;low ;false;REQ004REQ003REQ010
967;true;9;false;off ;permitted ;false;REQ001REQ011
981;true;11;true;off ;high ;false;REQ002
1008;true;4;false;on ;low ;false;REQ004REQ003REQ010
