TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
28;false;6;true;on ;low ;false;
67;false;9;false;off ;permitted ;false;REQ001REQ011
96;true;8;true;on ;low ;false;REQ003REQ010
138;false;7;false;on ;low ;false;
176;true;5;false;off ;low ;true;REQ005REQ009
210;true;8;true;on ;low ;false;REQ006REQ010
238;true;6;true;on ;low ;false;
256;true;1;true;on ;low ;false;
268;true;10;false;off ;high ;false;REQ001REQ011REQ002
288;true;6;false;on ;low ;false;REQ004REQ003REQ010
297;true;6;true;on ;low ;false;
313;true;8;true;on ;low ;false;
345;false;5;false;on ;low ;false;
382;true;0;false;off ;low ;true;REQ005REQ009
426;true;7;false;off ;low ;true;
450;true;3;false;off ;low ;true;
497;false;11;false;off ;high ;false;REQ001REQ002REQ008
546;false;8;false;on ;low ;false;REQ004REQ003REQ010
562;false;8;false;on ;low ;false;
611;true;3;false;off ;low ;true;REQ005REQ009
629;false;0;false;off ;low ;true;
648;true;10;false;off ;high ;false;REQ001REQ002REQ008
676;true;6;false;on ;low ;false;REQ004REQ003REQ010
722;true;7;true;on ;low ;false;
750;true;3;false;on ;low ;false;
794;true;10;true;off ;high ;false;REQ001REQ011REQ002
806;false;1;true;on ;low ;false;REQ004REQ003REQ010
815;false;1;true;on ;low ;false;
864;false;4;false;on ;low ;false;
887;true;0;true;on ;low ;false;
909;true;3;false;on ;low ;false;
929;false;10;true;off ;high ;false;REQ001REQ002REQ011
972;true;4;false;off ;low ;true;REQ004REQ003REQ005
1001;true;6;true;on ;low ;false;REQ006REQ010
1024;true;2;false;on ;low ;false;
1039;false;0;false;on ;low ;false;
