TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
14;false;9;false;off ;permitted ;false;REQ001REQ011
30;false;3;false;on ;low ;false;REQ003REQ010
71;false;11;false;off ;high ;false;REQ001REQ011REQ002
83;false;5;true;on ;low ;false;REQ004REQ003REQ010
131;true;8;false;off ;low ;true;REQ005REQ009
147;true;0;false;off ;low ;true;
188;true;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
225;false;5;true;on ;low ;false;REQ003REQ010
250;true;6;false;off ;low ;true;REQ005REQ009
261;true;7;false;off ;low ;true;
290;false;7;false;off ;low ;true;
323;false;8;false;off ;low ;true;
356;false;1;true;on ;low ;false;REQ006REQ010
401;true;10;false;off ;high ;false;REQ005REQ001REQ002REQ008REQ011
430;true;2;false;on ;low ;false;REQ004REQ003REQ010
462;false;11;false;off ;high ;false;REQ001REQ011REQ002
496;false;3;true;on ;low ;false;REQ004REQ003REQ010
509;false;6;true;on ;low ;false;
540;true;4;true;on ;low ;false;
588;false;10;false;off ;high ;false;REQ001REQ011REQ002
628;false;3;false;on ;low ;false;REQ004REQ003REQ010
669;true;6;true;on ;low ;false;
713;true;9;false;off ;permitted ;false;REQ001REQ011
724;true;1;false;on ;low ;false;REQ003REQ010
764;true;6;false;on ;low ;false;
812;true;0;true;on ;low ;false;
826;false;1;false;on ;low ;false;
873;false;1;true;on ;low ;false;
905;true;10;true;off ;high ;false;REQ001REQ011REQ002
944;false;6;true;on ;low ;false;REQ004REQ003REQ010
990;false;5;true;on ;low ;false;
1028;true;8;true;on ;low ;false;
1056;false;4;true;on ;low ;false;
1103;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
1148;false;6;true;on ;low ;false;REQ004REQ003REQ010
1159;true;10;false;off ;high ;false;REQ001REQ002REQ011
