TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
29;true;11;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ008
77;false;6;false;on ;low ;false;REQ004REQ003REQ010
89;true;4;false;off ;low ;true;REQ005REQ009
114;false;0;true;on ;low ;false;REQ006REQ010
157;false;8;true;on ;low ;false;
204;true;1;false;off ;low ;true;REQ005REQ009
240;true;2;true;on ;low ;false;REQ006REQ010
261;true;9;true;off ;permitted ;false;REQ001REQ011
278;true;3;true;on ;low ;false;REQ003REQ010
327;true;1;false;on ;low ;false;
353;false;4;true;on ;low ;false;
368;false;1;true;on ;low ;false;
410;false;0;false;on ;low ;false;
451;false;6;true;on ;low ;false;
483;true;0;false;off ;low ;true;REQ005REQ009
521;false;0;false;off ;low ;true;
570;true;0;false;off ;low ;true;
612;true;5;true;on ;low ;false;REQ006REQ010
639;false;9;true;off ;permitted ;false;REQ001REQ011
665;true;3;true;on ;low ;false;REQ003REQ010
701;true;0;true;on ;low ;false;
726;false;2;true;on ;low ;false;
770;false;1;false;on ;low ;false;
803;true;0;true;on ;low ;false;
833;false;2;false;on ;low ;false;
850;false;9;false;off ;permitted ;false;REQ001REQ011
865;true;1;true;on ;low ;false;REQ003REQ010
901;false;1;false;on ;low ;false;
911;false;6;false;on ;low ;false;
929;false;4;false;on ;low ;false;
965;true;2;true;on ;low ;false;
1016;false;9;false;off ;permitted ;false;REQ001REQ011
1060;false;2;false;on ;low ;false;REQ003REQ010
1104;true;2;false;off ;low ;true;REQ005REQ009
1132;true;8;true;on ;low ;false;REQ006REQ010
1141;false;10;true;off ;high ;false;REQ001REQ002REQ011
