TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;true;5;false;off ;low ;true;REQ005REQ009
81;false;10;false;off ;high ;false;REQ001REQ002REQ008
115;false;2;false;on ;low ;false;REQ004REQ003REQ010
158;true;8;true;on ;low ;false;
199;true;2;false;on ;low ;false;
224;true;0;false;on ;low ;false;
247;true;0;true;on ;low ;false;
296;false;2;true;on ;low ;false;
309;true;5;true;on ;low ;false;
323;false;10;false;off ;high ;false;REQ001REQ002REQ011
374;true;2;false;off ;low ;true;REQ004REQ005REQ003
404;true;4;false;off ;low ;true;
422;false;5;false;off ;low ;true;
449;true;1;false;off ;low ;true;
479;false;8;true;on ;low ;false;REQ006REQ010
497;false;2;false;on ;low ;false;
529;false;4;true;on ;low ;false;
542;true;7;false;off ;low ;true;REQ005REQ009
581;false;11;true;off ;high ;false;REQ001REQ006REQ002
629;true;7;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
674;true;2;true;on ;low ;false;REQ006REQ010
692;false;10;false;off ;high ;false;REQ001REQ002REQ011
742;false;4;false;on ;low ;false;REQ004REQ003REQ010
774;true;7;true;on ;low ;false;
786;true;3;false;on ;low ;false;
823;true;6;true;on ;low ;false;
846;false;1;true;on ;low ;false;
870;true;4;true;on ;low ;false;
903;true;8;true;on ;low ;false;
941;false;9;true;off ;permitted ;false;REQ001REQ011
961;false;7;true;on ;low ;false;REQ003REQ010
1001;false;8;true;on ;low ;false;
1013;false;10;false;off ;high ;false;REQ001REQ002REQ011
1042;true;9;false;off ;permitted ;true;REQ004REQ005
1086;true;10;false;off ;high ;false;REQ002REQ007
1131;false;0;true;on ;low ;false;REQ004REQ003REQ010
