TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;true;11;true;off ;high ;false;REQ001REQ011REQ002
65;false;11;false;off ;high ;false;
106;true;2;true;on ;low ;false;REQ004REQ003REQ010
155;false;2;false;on ;low ;false;
181;false;4;true;on ;low ;false;
216;false;8;false;on ;low ;false;
235;true;0;false;off ;low ;true;REQ005REQ009
279;false;2;false;off ;low ;true;
321;false;3;false;off ;low ;true;
361;false;1;false;off ;low ;true;
374;false;2;false;off ;low ;true;
397;true;10;true;off ;high ;false;REQ001REQ006REQ002
434;false;7;true;on ;low ;false;REQ004REQ003REQ010
484;true;8;true;on ;low ;false;
521;true;1;true;on ;low ;false;
531;true;8;false;on ;low ;false;
549;true;10;true;off ;high ;false;REQ001REQ011REQ002
584;false;8;false;on ;low ;false;REQ004REQ003REQ010
606;true;1;false;off ;low ;true;REQ005REQ009
621;true;1;true;on ;low ;false;REQ006REQ010
637;false;7;true;on ;low ;false;
665;true;11;false;off ;high ;false;REQ001REQ002REQ011
681;false;5;true;on ;low ;false;REQ004REQ003REQ010
707;false;9;false;off ;permitted ;false;REQ001REQ011
748;false;1;false;on ;low ;false;REQ003REQ010
772;true;10;false;off ;high ;false;REQ001REQ002REQ011
808;false;4;false;on ;low ;false;REQ004REQ003REQ010
849;false;10;true;off ;high ;false;REQ001REQ011REQ002
864;false;8;true;on ;low ;false;REQ004REQ003REQ010
879;true;7;true;on ;low ;false;
917;false;6;false;on ;low ;false;
956;false;8;true;on ;low ;false;
972;true;6;false;off ;low ;true;REQ005REQ009
1007;false;1;false;off ;low ;true;
1052;true;11;true;off ;high ;false;REQ001REQ002REQ007
1103;true;9;true;off ;permitted ;false;REQ004
