TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;false;4;false;on ;low ;false;
73;true;1;true;on ;low ;false;
101;true;11;false;off ;high ;false;REQ001REQ011REQ002
125;true;7;true;on ;low ;false;REQ004REQ003REQ010
142;false;11;false;off ;high ;false;REQ001REQ002REQ011
151;true;5;true;on ;low ;false;REQ004REQ003REQ010
190;true;7;false;on ;low ;false;
204;false;7;true;on ;low ;false;
221;true;8;true;on ;low ;false;
256;true;7;true;on ;low ;false;
268;false;8;true;on ;low ;false;
313;true;8;true;on ;low ;false;
325;false;8;true;on ;low ;false;
367;false;10;true;off ;high ;false;REQ001REQ011REQ002
384;true;8;false;off ;low ;true;REQ004REQ005REQ003
419;true;6;true;on ;low ;false;REQ006REQ010
435;false;2;false;on ;low ;false;
454;false;4;false;on ;low ;false;
502;true;1;false;off ;low ;true;REQ005REQ009
542;true;4;false;off ;low ;true;
584;false;10;false;off ;high ;false;REQ001REQ002REQ008
627;true;11;true;off ;high ;false;
642;false;7;false;on ;low ;false;REQ004REQ003REQ010
682;true;4;true;on ;low ;false;
712;false;0;false;on ;low ;false;
756;true;11;true;off ;high ;false;REQ001REQ002REQ011
787;true;5;true;on ;low ;false;REQ004REQ003REQ010
797;false;4;false;on ;low ;false;
820;false;8;false;on ;low ;false;
833;false;11;true;off ;high ;false;REQ001REQ011REQ002
849;false;2;true;on ;low ;false;REQ004REQ003REQ010
882;true;5;false;off ;low ;true;REQ005REQ009
893;false;8;true;on ;low ;false;REQ006REQ010
907;false;4;false;on ;low ;false;
949;false;8;true;on ;low ;false;
975;true;1;true;on ;low ;false;
