TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
35;true;4;true;on ;low ;false;
60;true;4;false;on ;low ;false;
110;false;3;true;on ;low ;false;
137;false;2;true;on ;low ;false;
176;false;9;true;off ;permitted ;false;REQ001REQ011
203;true;2;true;on ;low ;false;REQ003REQ010
227;true;3;false;on ;low ;false;
253;false;6;false;on ;low ;false;
262;true;4;true;on ;low ;false;
290;true;3;true;on ;low ;false;
331;false;10;true;off ;high ;false;REQ001REQ011REQ002
370;true;9;true;off ;permitted ;false;REQ004
406;true;10;true;off ;high ;false;REQ002
454;true;10;true;off ;high ;false;
501;false;11;true;off ;high ;false;
527;false;2;false;on ;low ;false;REQ004REQ003REQ010
574;true;3;false;off ;low ;true;REQ005REQ009
602;true;6;false;off ;low ;true;
613;false;10;true;off ;high ;false;REQ001REQ006REQ002
624;false;10;true;off ;high ;false;
637;true;11;true;off ;high ;false;
657;true;1;false;on ;low ;false;REQ004REQ003REQ010
682;false;9;false;off ;permitted ;false;REQ001REQ011
698;false;6;true;on ;low ;false;REQ003REQ010
739;false;2;false;on ;low ;false;
765;false;5;false;on ;low ;false;
793;true;6;false;off ;low ;true;REQ005REQ009
830;true;7;true;on ;low ;false;REQ006REQ010
857;false;3;false;on ;low ;false;
875;false;3;true;on ;low ;false;
885;false;5;true;on ;low ;false;
901;true;5;true;on ;low ;false;
918;false;9;false;off ;permitted ;false;REQ001REQ011
964;false;10;false;off ;high ;false;REQ002
1006;true;4;true;on ;low ;false;REQ004REQ003REQ010
1023;true;4;false;on ;low ;false;
