TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
26;false;false;true;true;0;REQ001
37;true;false;false;false;4;REQ005
55;false;true;false;true;5;REQ007
81;false;false;true;true;0;REQ001
119;true;false;true;true;4;REQ005
131;true;false;true;true;4;REQ005
159;true;true;true;true;4;REQ006
170;false;false;true;true;0;REQ001
198;true;true;true;false;0;
227;true;true;false;true;0;
274;false;true;true;true;5;REQ007
286;true;false;true;true;4;REQ005
335;false;true;false;false;5;REQ007
344;false;true;true;false;5;REQ007
379;false;false;true;false;2;REQ003
399;true;true;true;false;2;
427;true;true;false;true;2;
441;true;true;false;true;2;
480;true;true;true;true;2;
525;true;false;false;true;4;REQ005
557;false;false;false;false;3;REQ004
604;false;true;true;true;5;REQ007
641;false;false;false;false;3;REQ004
690;false;false;false;false;3;REQ004
740;false;false;false;false;3;REQ004
