TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
46;true;8;false;off ;low ;true;REQ005REQ009
75;false;8;false;off ;low ;true;
86;true;10;true;off ;high ;false;REQ001REQ006REQ002
97;false;5;true;on ;low ;false;REQ004REQ003REQ010
145;false;4;false;on ;low ;false;
189;true;11;true;off ;high ;false;REQ001REQ002REQ011
232;true;6;true;on ;low ;false;REQ004REQ003REQ010
245;false;10;true;off ;high ;false;REQ001REQ002REQ011
254;false;6;true;on ;low ;false;REQ004REQ003REQ010
303;false;2;true;on ;low ;false;
321;false;1;true;on ;low ;false;
362;false;1;false;on ;low ;false;
405;true;6;false;off ;low ;true;REQ005REQ009
445;true;0;true;on ;low ;false;REQ006REQ010
470;false;5;true;on ;low ;false;
504;false;7;true;on ;low ;false;
525;true;11;true;off ;high ;false;REQ001REQ002REQ011
563;false;11;false;off ;high ;false;
609;true;8;false;off ;low ;true;REQ004REQ003REQ005
630;false;8;false;off ;low ;true;
672;true;9;true;off ;permitted ;false;REQ006REQ001
717;false;11;true;off ;high ;false;REQ002
730;false;9;false;off ;permitted ;false;REQ004
741;false;4;true;on ;low ;false;REQ003REQ010
760;true;8;true;on ;low ;false;
808;true;8;true;on ;low ;false;
842;false;3;false;on ;low ;false;
860;false;10;true;off ;high ;false;REQ001REQ002REQ011
885;false;8;false;on ;low ;false;REQ004REQ003REQ010
920;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
940;true;10;true;off ;high ;false;REQ006REQ002
980;true;1;true;on ;low ;false;REQ004REQ003REQ010
1027;false;0;false;on ;low ;false;
1057;true;4;true;on ;low ;false;
1086;false;11;true;off ;high ;false;REQ001REQ011REQ002
1109;false;5;false;on ;low ;false;REQ004REQ003REQ010
