TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
34;false;7;false;on ;low ;false;
79;false;4;true;on ;low ;false;
98;true;1;false;off ;low ;true;REQ005REQ009
109;false;2;true;on ;low ;false;REQ006REQ010
140;true;5;true;on ;low ;false;
168;true;1;false;on ;low ;false;
208;false;6;false;on ;low ;false;
241;true;10;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ007
291;false;4;true;on ;low ;false;REQ004REQ003REQ010
305;true;4;true;on ;low ;false;
334;true;9;true;off ;permitted ;false;REQ001REQ011
364;true;9;false;off ;permitted ;false;
389;false;0;false;on ;low ;false;REQ003REQ010
404;false;5;false;on ;low ;false;
455;true;5;false;off ;low ;true;REQ005REQ009
473;false;4;true;on ;low ;false;REQ006REQ010
519;true;8;false;off ;low ;true;REQ005REQ009
536;false;10;false;off ;high ;false;REQ001REQ002REQ007
559;false;0;false;on ;low ;false;REQ004REQ003REQ010
573;true;1;true;on ;low ;false;
597;false;5;false;on ;low ;false;
613;false;11;true;off ;high ;false;REQ001REQ002REQ011
641;false;1;false;on ;low ;false;REQ004REQ003REQ010
664;false;5;false;on ;low ;false;
694;true;4;true;on ;low ;false;
717;true;3;true;on ;low ;false;
753;true;6;true;on ;low ;false;
788;false;4;true;on ;low ;false;
804;true;5;true;on ;low ;false;
831;true;9;false;off ;permitted ;false;REQ001REQ011
859;true;4;true;on ;low ;false;REQ003REQ010
893;true;2;true;on ;low ;false;
917;false;0;true;on ;low ;false;
935;false;10;false;off ;high ;false;REQ001REQ011REQ002
956;true;3;true;on ;low ;false;REQ004REQ003REQ010
988;true;6;false;on ;low ;false;
