TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
20;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
33;false;6;true;on ;low ;false;REQ006REQ003REQ010
56;false;10;false;off ;high ;false;REQ001REQ002REQ011
104;true;3;false;off ;low ;true;REQ004REQ005REQ003
144;false;0;false;off ;low ;true;
160;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
175;true;1;false;on ;low ;false;REQ004REQ003REQ010
204;false;5;true;on ;low ;false;
238;false;7;false;on ;low ;false;
252;true;3;false;off ;low ;true;REQ005REQ009
299;true;2;false;off ;low ;true;
340;false;10;false;off ;high ;false;REQ001REQ002REQ008
378;false;3;true;on ;low ;false;REQ004REQ003REQ010
407;false;11;false;off ;high ;false;REQ001REQ011REQ002
453;false;9;false;off ;permitted ;false;REQ004
502;true;10;true;off ;high ;false;REQ002
535;false;6;true;on ;low ;false;REQ004REQ003REQ010
568;false;1;false;on ;low ;false;
617;true;8;false;off ;low ;true;REQ005REQ009
666;true;6;true;on ;low ;false;REQ006REQ010
679;true;9;true;off ;permitted ;false;REQ001REQ011
720;true;9;false;off ;permitted ;false;
744;true;10;true;off ;high ;false;REQ002
777;true;7;false;on ;low ;false;REQ004REQ003REQ010
817;false;0;true;on ;low ;false;
850;true;5;true;on ;low ;false;
880;true;11;false;off ;high ;false;REQ001REQ002REQ011
907;true;10;false;off ;high ;false;
936;false;6;false;on ;low ;false;REQ004REQ003REQ010
965;true;2;false;off ;low ;true;REQ005REQ009
975;true;0;true;on ;low ;false;REQ006REQ010
1012;true;11;true;off ;high ;false;REQ001REQ011REQ002
1033;true;8;true;on ;low ;false;REQ004REQ003REQ010
1051;true;1;true;on ;low ;false;
1062;false;6;true;on ;low ;false;
1078;true;8;true;on ;low ;false;
