TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
46;true;true;true;true;3;
59;false;true;true;true;5;REQ007
70;false;true;true;true;5;REQ007
82;true;false;true;true;4;REQ005
102;false;true;false;false;5;REQ007
123;false;false;false;false;3;REQ004
149;false;false;false;false;3;REQ004
167;false;false;true;true;0;REQ001
203;true;false;true;true;4;REQ005
218;true;true;true;false;4;REQ006
241;false;false;true;false;2;REQ003
292;true;false;true;true;4;REQ005
322;false;false;false;true;1;REQ002
352;true;true;false;true;1;
366;false;false;false;false;3;REQ004
378;false;false;false;true;1;REQ002
395;false;true;true;false;5;REQ007
433;false;true;true;true;5;REQ007
481;true;false;false;false;4;REQ005
512;true;false;true;true;4;REQ005
539;true;false;false;false;4;REQ005
575;false;true;true;true;5;REQ007
611;false;true;false;false;5;REQ007
632;false;false;true;false;2;REQ003
644;false;true;true;false;5;REQ007
