TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;false;8;true;on ;low ;false;
64;true;6;false;off ;low ;true;REQ005REQ009
97;true;8;false;off ;low ;true;
106;true;7;true;on ;low ;false;REQ006REQ010
129;false;11;true;off ;high ;false;REQ001REQ011REQ002
144;true;0;true;on ;low ;false;REQ004REQ003REQ010
181;true;11;true;off ;high ;false;REQ001REQ011REQ002
227;false;1;true;on ;low ;false;REQ004REQ003REQ010
266;false;0;true;on ;low ;false;
308;true;8;true;on ;low ;false;
355;true;9;false;off ;permitted ;false;REQ001REQ011
402;false;2;false;on ;low ;false;REQ003REQ010
425;false;6;true;on ;low ;false;
459;false;11;true;off ;high ;false;REQ001REQ011REQ002
499;false;11;false;off ;high ;false;
523;false;7;true;on ;low ;false;REQ004REQ003REQ010
535;false;9;true;off ;permitted ;false;REQ001REQ011
551;true;11;false;off ;high ;false;REQ002
570;true;9;false;off ;permitted ;false;REQ004
595;false;2;true;on ;low ;false;REQ003REQ010
620;true;9;true;off ;permitted ;false;REQ001REQ011
662;true;6;true;on ;low ;false;REQ003REQ010
676;true;9;false;off ;permitted ;false;REQ001REQ011
698;true;11;false;off ;high ;false;REQ002
713;true;1;true;on ;low ;false;REQ004REQ003REQ010
731;true;8;true;on ;low ;false;
772;false;5;false;on ;low ;false;
795;false;8;false;on ;low ;false;
819;true;11;true;off ;high ;false;REQ001REQ002REQ011
863;true;7;true;on ;low ;false;REQ004REQ003REQ010
912;false;2;true;on ;low ;false;
947;false;6;false;on ;low ;false;
961;true;5;true;on ;low ;false;
1005;false;9;true;off ;permitted ;false;REQ001REQ011
1018;true;9;true;off ;permitted ;false;
1033;false;11;false;off ;high ;false;REQ002
