TIME;I:the_coffee_request_button;I:the_coin_sensor;O:the_system_mode;O:the_coffee_machine_output;
0;false;false;1;0;
3;true;false;1;0;
5;true;false;1;0;
8;false;true;0;0;REQ001
11;false;true;0;0;
14;false;true;0;0;
17;false;false;0;0;
19;true;true;0;0;
21;false;true;0;0;
23;true;true;0;0;
26;true;true;0;0;
29;true;true;0;0;
31;true;true;0;0;
33;true;false;0;0;
36;false;true;0;0;
38;false;true;0;0;
41;true;false;0;0;
43;true;true;0;0;
45;true;true;0;0;
47;true;false;0;0;
49;true;true;0;0;
51;false;true;0;0;
54;true;true;0;0;
56;true;true;0;0;
58;false;true;0;0;
61;false;true;0;0;
63;false;false;0;0;
66;false;true;0;0;
68;true;true;0;0;
70;false;true;0;0;
72;false;true;0;0;
75;false;false;0;0;
78;false;false;0;0;
