TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
18;false;11;false;off ;high ;false;REQ001REQ011REQ002
37;false;6;false;on ;low ;false;REQ004REQ003REQ010
54;true;4;true;on ;low ;false;
75;false;11;false;off ;high ;false;REQ001REQ011REQ002
91;false;8;false;on ;low ;false;REQ004REQ003REQ010
132;false;4;true;on ;low ;false;
178;true;3;false;off ;low ;true;REQ005REQ009
227;false;6;true;on ;low ;false;REQ006REQ010
259;true;10;true;off ;high ;false;REQ001REQ002REQ011
309;false;5;false;on ;low ;false;REQ004REQ003REQ010
357;false;6;false;on ;low ;false;
376;true;7;false;off ;low ;true;REQ005REQ009
412;false;7;true;on ;low ;false;REQ006REQ010
438;true;10;true;off ;high ;false;REQ001REQ011REQ002
476;true;0;true;on ;low ;false;REQ004REQ003REQ010
487;false;2;true;on ;low ;false;
498;false;11;true;off ;high ;false;REQ001REQ002REQ011
535;false;5;true;on ;low ;false;REQ004REQ003REQ010
558;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
577;true;6;false;off ;low ;true;REQ003
621;true;7;true;on ;low ;false;REQ006REQ010
668;false;8;true;on ;low ;false;
710;false;1;false;on ;low ;false;
736;false;9;true;off ;permitted ;false;REQ001REQ011
780;true;1;true;on ;low ;false;REQ003REQ010
814;true;0;true;on ;low ;false;
842;false;4;false;on ;low ;false;
887;true;10;false;off ;high ;false;REQ001REQ002REQ011
907;true;7;true;on ;low ;false;REQ004REQ003REQ010
918;true;11;true;off ;high ;false;REQ001REQ011REQ002
965;false;3;false;on ;low ;false;REQ004REQ003REQ010
993;true;7;false;off ;low ;true;REQ005REQ009
1014;false;4;false;off ;low ;true;
1025;false;5;true;on ;low ;false;REQ006REQ010
1050;false;6;true;on ;low ;false;
1072;true;7;false;off ;low ;true;REQ005REQ009
