TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
37;false;0;true;on ;low ;false;
55;false;10;false;off ;high ;false;REQ001REQ002REQ011
71;true;7;true;on ;low ;false;REQ004REQ003REQ010
112;false;6;true;on ;low ;false;
147;true;7;false;off ;low ;true;REQ005REQ009
175;true;2;false;off ;low ;true;
212;true;1;true;on ;low ;false;REQ006REQ010
250;true;11;false;off ;high ;false;REQ001REQ002REQ011
291;true;6;false;on ;low ;false;REQ004REQ003REQ010
313;true;8;false;on ;low ;false;
361;false;2;true;on ;low ;false;
371;true;4;false;off ;low ;true;REQ005REQ009
398;true;0;true;on ;low ;false;REQ006REQ010
419;false;0;false;on ;low ;false;
467;true;1;true;on ;low ;false;
492;true;1;true;on ;low ;false;
519;true;11;false;off ;high ;false;REQ001REQ011REQ002
562;false;1;true;on ;low ;false;REQ004REQ003REQ010
609;false;11;false;off ;high ;false;REQ001REQ002REQ011
655;false;3;true;on ;low ;false;REQ004REQ003REQ010
696;false;8;true;on ;low ;false;
743;false;1;true;on ;low ;false;
794;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
818;false;3;true;on ;low ;false;REQ004REQ003REQ010
868;true;6;true;on ;low ;false;
880;false;1;false;on ;low ;false;
905;true;5;false;off ;low ;true;REQ005REQ009
914;false;10;false;off ;high ;false;REQ001REQ002REQ007
957;true;9;false;off ;permitted ;true;REQ004REQ005
1003;true;3;false;off ;low ;true;REQ003
1033;false;1;false;off ;low ;true;
1045;false;6;false;off ;low ;true;
1075;true;3;false;off ;low ;true;
1096;true;4;false;off ;low ;true;
1134;true;9;true;off ;permitted ;false;REQ006REQ001
1149;false;5;false;on ;low ;false;REQ003REQ010
