TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
23;true;8;true;on ;low ;false;
37;false;11;true;off ;high ;false;REQ001REQ002REQ011
72;true;4;false;off ;low ;true;REQ004REQ005REQ003
106;true;1;true;on ;low ;false;REQ006REQ010
121;false;0;true;on ;low ;false;
136;true;7;true;on ;low ;false;
185;true;3;true;on ;low ;false;
202;false;8;false;on ;low ;false;
214;true;11;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ008
245;true;5;true;on ;low ;false;REQ004REQ003REQ010
283;true;6;true;on ;low ;false;
293;false;11;false;off ;high ;false;REQ001REQ011REQ002
334;true;10;true;off ;high ;false;
344;false;8;false;on ;low ;false;REQ004REQ003REQ010
360;false;7;true;on ;low ;false;
405;true;11;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
450;false;9;false;off ;permitted ;false;REQ004
462;true;9;true;off ;permitted ;false;
506;false;8;false;on ;low ;false;REQ003REQ010
528;true;5;false;off ;low ;true;REQ005REQ009
573;true;2;true;on ;low ;false;REQ006REQ010
585;true;9;false;off ;permitted ;false;REQ001REQ011
625;true;0;false;on ;low ;false;REQ003REQ010
640;true;7;true;on ;low ;false;
685;false;3;true;on ;low ;false;
732;true;5;true;on ;low ;false;
772;true;5;false;on ;low ;false;
799;true;2;false;on ;low ;false;
829;true;8;false;on ;low ;false;
851;true;10;false;off ;high ;false;REQ001REQ002REQ011
901;false;6;false;on ;low ;false;REQ004REQ003REQ010
912;true;0;true;on ;low ;false;
957;false;1;true;on ;low ;false;
969;true;2;false;off ;low ;true;REQ005REQ009
1010;true;9;false;off ;permitted ;true;REQ001
1026;true;11;false;off ;high ;false;REQ002REQ007
