TIME;I:the_coffee_request_button;I:the_coin_sensor;O:the_system_mode;O:the_coffee_machine_output;
0;false;false;1;0;
2;true;false;1;0;
5;false;false;1;0;
7;false;true;0;0;REQ001
10;false;true;0;0;
13;false;true;0;0;
16;true;false;0;0;
19;false;false;0;0;
21;true;true;0;0;
24;false;true;0;0;
26;true;false;0;0;
29;true;false;0;0;
31;false;true;0;0;
33;true;false;0;0;
36;false;false;0;0;
38;false;false;0;0;
40;true;true;0;0;
43;true;true;0;0;
45;true;false;0;0;
47;true;false;0;0;
49;false;false;0;0;
51;false;false;0;0;
54;true;false;2;0;REQ003
57;false;true;2;0;
60;false;false;2;0;
62;false;true;2;0;
65;false;true;2;0;
68;false;false;2;0;
70;true;true;2;0;
73;true;false;2;0;
75;true;false;2;0;
78;true;true;2;0;
81;false;true;2;0;
