TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
51;false;7;false;on ;low ;false;
98;false;8;true;on ;low ;false;
132;true;7;true;on ;low ;false;
165;true;5;false;on ;low ;false;
204;true;4;true;on ;low ;false;
232;false;2;true;on ;low ;false;
261;false;10;false;off ;high ;false;REQ001REQ011REQ002
278;true;1;false;off ;low ;true;REQ004REQ003REQ005
309;false;2;true;on ;low ;false;REQ006REQ010
326;true;11;false;off ;high ;false;REQ001REQ005REQ011REQ002REQ007
362;false;3;false;on ;low ;false;REQ004REQ003REQ010
411;true;1;false;off ;low ;true;REQ005REQ009
422;true;10;false;off ;high ;false;REQ001REQ002REQ008
437;false;3;true;on ;low ;false;REQ004REQ003REQ010
469;true;8;true;on ;low ;false;
484;true;3;true;on ;low ;false;
494;false;2;false;on ;low ;false;
508;false;6;false;on ;low ;false;
538;true;5;false;off ;low ;true;REQ005REQ009
559;false;6;true;on ;low ;false;REQ006REQ010
595;true;2;true;on ;low ;false;
622;false;11;true;off ;high ;false;REQ001REQ011REQ002
639;true;3;true;on ;low ;false;REQ004REQ003REQ010
688;true;11;false;off ;high ;false;REQ001REQ011REQ002
703;false;9;true;off ;permitted ;false;REQ004
721;false;6;true;on ;low ;false;REQ003REQ010
747;false;10;false;off ;high ;false;REQ001REQ011REQ002
768;false;4;true;on ;low ;false;REQ004REQ003REQ010
809;false;0;true;on ;low ;false;
850;true;5;false;off ;low ;true;REQ005REQ009
866;true;1;false;off ;low ;true;
878;true;8;false;off ;low ;true;
914;true;8;false;off ;low ;true;
940;true;2;true;on ;low ;false;REQ006REQ010
971;false;8;false;on ;low ;false;
1020;true;8;false;off ;low ;true;REQ005REQ009
