TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
27;true;5;true;on ;low ;false;
43;true;5;false;on ;low ;false;
87;false;5;false;on ;low ;false;
106;false;8;true;on ;low ;false;
129;false;0;true;on ;low ;false;
175;false;9;true;off ;permitted ;false;REQ001REQ011
208;true;9;true;off ;permitted ;false;
250;true;7;false;on ;low ;false;REQ003REQ010
286;false;9;false;off ;permitted ;false;REQ001REQ011
320;false;1;true;on ;low ;false;REQ003REQ010
354;false;9;false;off ;permitted ;false;REQ001REQ011
385;false;7;false;on ;low ;false;REQ003REQ010
406;true;2;true;on ;low ;false;
425;false;3;false;on ;low ;false;
437;false;5;true;on ;low ;false;
467;false;6;false;on ;low ;false;
511;true;11;false;off ;high ;false;REQ005REQ001REQ002REQ008REQ011
553;true;9;false;off ;permitted ;false;REQ004
578;false;4;false;on ;low ;false;REQ003REQ010
612;true;3;true;on ;low ;false;
647;true;10;true;off ;high ;false;REQ001REQ002REQ011
682;true;4;false;on ;low ;false;REQ004REQ003REQ010
731;false;7;false;on ;low ;false;
750;true;7;true;on ;low ;false;
783;false;11;false;off ;high ;false;REQ001REQ011REQ002
806;false;8;false;on ;low ;false;REQ004REQ003REQ010
856;true;5;true;on ;low ;false;
891;true;7;false;on ;low ;false;
912;true;11;true;off ;high ;false;REQ001REQ011REQ002
952;true;2;false;on ;low ;false;REQ004REQ003REQ010
977;false;11;true;off ;high ;false;REQ001REQ002REQ011
1002;true;6;false;off ;low ;true;REQ004REQ003REQ005
1023;false;9;false;off ;permitted ;true;REQ001
1065;true;11;true;off ;high ;false;REQ006REQ002
1111;true;7;false;on ;low ;false;REQ004REQ003REQ010
1134;true;5;true;on ;low ;false;
