TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;true;7;true;on ;low ;false;
90;false;11;false;off ;high ;false;REQ001REQ011REQ002
118;false;7;true;on ;low ;false;REQ004REQ003REQ010
166;false;11;true;off ;high ;false;REQ001REQ002REQ011
204;true;1;true;on ;low ;false;REQ004REQ003REQ010
243;true;1;false;on ;low ;false;
255;true;3;false;on ;low ;false;
280;false;6;false;on ;low ;false;
310;true;8;true;on ;low ;false;
328;false;5;true;on ;low ;false;
338;false;9;true;off ;permitted ;false;REQ001REQ011
365;true;1;true;on ;low ;false;REQ003REQ010
396;false;3;false;on ;low ;false;
415;false;8;true;on ;low ;false;
438;false;8;false;on ;low ;false;
475;false;8;true;on ;low ;false;
501;true;11;false;off ;high ;false;REQ001REQ005REQ011REQ002REQ007
532;false;4;false;on ;low ;false;REQ004REQ003REQ010
572;false;0;false;on ;low ;false;
611;false;2;false;on ;low ;false;
620;false;11;true;off ;high ;false;REQ001REQ002REQ011
648;false;3;true;on ;low ;false;REQ004REQ003REQ010
685;true;5;true;on ;low ;false;
697;true;1;false;on ;low ;false;
720;true;2;true;on ;low ;false;
730;true;8;true;on ;low ;false;
774;true;8;true;on ;low ;false;
787;false;5;true;on ;low ;false;
823;false;8;true;on ;low ;false;
841;false;2;false;on ;low ;false;
885;false;6;false;on ;low ;false;
912;true;10;true;off ;high ;false;REQ001REQ002REQ011
954;true;1;false;on ;low ;false;REQ004REQ003REQ010
983;true;4;false;on ;low ;false;
1004;false;11;true;off ;high ;false;REQ001REQ002REQ011
1038;false;7;false;on ;low ;false;REQ004REQ003REQ010
