TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
18;true;false;true;false;4;REQ005
32;true;false;true;true;4;REQ005
79;true;false;true;false;4;REQ005
103;true;false;false;true;4;REQ005
142;true;false;false;true;4;REQ005
167;true;true;true;true;4;REQ006
216;true;false;true;false;4;REQ005
235;true;false;false;true;4;REQ005
258;true;true;false;true;4;REQ006
275;true;false;false;true;4;REQ005
316;true;true;false;false;4;REQ006
349;true;false;true;true;4;REQ005
377;true;false;false;true;4;REQ005
427;false;false;false;false;3;REQ004
453;false;false;false;true;1;REQ002
468;true;true;true;false;1;
509;false;true;false;false;5;REQ007
533;false;false;true;false;2;REQ003
567;false;false;true;true;0;REQ001
582;true;false;true;false;4;REQ005
621;true;false;true;false;4;REQ005
632;false;false;false;false;3;REQ004
650;true;false;true;false;4;REQ005
690;true;true;true;true;4;REQ006
718;false;false;false;false;3;REQ004
