TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;true;11;true;off ;high ;false;REQ001REQ011REQ002
23;true;10;true;off ;high ;false;
64;true;2;true;on ;low ;false;REQ004REQ003REQ010
83;true;7;false;on ;low ;false;
121;true;6;true;on ;low ;false;
148;false;1;false;on ;low ;false;
162;true;6;false;off ;low ;true;REQ005REQ009
177;false;8;true;on ;low ;false;REQ006REQ010
215;false;1;false;on ;low ;false;
251;false;11;true;off ;high ;false;REQ001REQ011REQ002
300;true;4;true;on ;low ;false;REQ004REQ003REQ010
326;true;9;true;off ;permitted ;false;REQ001REQ011
377;false;5;false;on ;low ;false;REQ003REQ010
416;false;1;false;on ;low ;false;
448;false;10;true;off ;high ;false;REQ001REQ011REQ002
475;false;4;true;on ;low ;false;REQ004REQ003REQ010
496;false;8;false;on ;low ;false;
523;false;11;false;off ;high ;false;REQ001REQ002REQ011
535;false;9;true;off ;permitted ;false;REQ004
577;false;7;false;on ;low ;false;REQ003REQ010
619;true;1;false;off ;low ;true;REQ005REQ009
666;true;10;true;off ;high ;false;REQ001REQ002REQ007
705;false;7;false;on ;low ;false;REQ004REQ003REQ010
747;false;4;true;on ;low ;false;
763;false;11;false;off ;high ;false;REQ001REQ002REQ011
784;true;3;true;on ;low ;false;REQ004REQ003REQ010
808;false;8;false;on ;low ;false;
844;false;2;true;on ;low ;false;
858;false;7;false;on ;low ;false;
887;true;0;false;off ;low ;true;REQ005REQ009
913;true;8;false;off ;low ;true;
960;true;1;true;on ;low ;false;REQ006REQ010
982;false;7;true;on ;low ;false;
1022;false;5;false;on ;low ;false;
1045;true;1;true;on ;low ;false;
1057;true;10;true;off ;high ;false;REQ001REQ002REQ011
