TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
51;true;9;true;off ;permitted ;false;REQ001REQ011
68;true;5;true;on ;low ;false;REQ003REQ010
109;true;11;false;off ;high ;false;REQ001REQ011REQ002
130;false;9;false;off ;permitted ;false;REQ004
153;false;1;true;on ;low ;false;REQ003REQ010
184;false;3;true;on ;low ;false;
202;false;6;false;on ;low ;false;
221;false;11;false;off ;high ;false;REQ001REQ011REQ002
240;false;5;false;on ;low ;false;REQ004REQ003REQ010
284;true;10;true;off ;high ;false;REQ001REQ002REQ011
316;false;5;false;on ;low ;false;REQ004REQ003REQ010
360;true;1;true;on ;low ;false;
403;false;9;false;off ;permitted ;false;REQ001REQ011
434;false;11;true;off ;high ;false;REQ002
468;false;2;false;on ;low ;false;REQ004REQ003REQ010
495;true;10;true;off ;high ;false;REQ001REQ011REQ002
542;false;11;true;off ;high ;false;
571;true;8;true;on ;low ;false;REQ004REQ003REQ010
608;true;4;false;on ;low ;false;
625;false;2;true;on ;low ;false;
662;false;6;false;on ;low ;false;
676;true;3;true;on ;low ;false;
687;true;9;false;off ;permitted ;false;REQ001REQ011
697;true;9;false;off ;permitted ;false;
726;true;10;true;off ;high ;false;REQ002
744;true;8;true;on ;low ;false;REQ004REQ003REQ010
770;true;4;false;on ;low ;false;
800;true;2;true;on ;low ;false;
842;true;2;true;on ;low ;false;
885;true;0;false;on ;low ;false;
909;true;8;false;on ;low ;false;
919;true;11;true;off ;high ;false;REQ001REQ002REQ011
929;true;0;false;on ;low ;false;REQ004REQ003REQ010
980;false;11;false;off ;high ;false;REQ001REQ011REQ002
1019;true;3;true;on ;low ;false;REQ004REQ003REQ010
1060;false;10;true;off ;high ;false;REQ001REQ002REQ011
