TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
13;true;9;true;off ;permitted ;false;REQ001REQ011
24;false;8;false;on ;low ;false;REQ003REQ010
36;false;3;false;on ;low ;false;
56;true;1;false;off ;low ;true;REQ005REQ009
77;false;6;false;off ;low ;true;
103;true;1;false;off ;low ;true;
121;true;8;true;on ;low ;false;REQ006REQ010
157;false;4;false;on ;low ;false;
172;true;6;true;on ;low ;false;
195;false;11;false;off ;high ;false;REQ001REQ011REQ002
246;true;9;true;off ;permitted ;false;REQ004
276;false;7;false;on ;low ;false;REQ003REQ010
306;false;2;true;on ;low ;false;
320;false;6;false;on ;low ;false;
332;false;3;false;on ;low ;false;
349;false;4;false;on ;low ;false;
387;true;5;false;off ;low ;true;REQ005REQ009
435;true;9;true;off ;permitted ;false;REQ001REQ006
466;true;4;false;on ;low ;false;REQ003REQ010
493;true;11;false;off ;high ;false;REQ001REQ011REQ002
529;false;11;true;off ;high ;false;
565;true;3;true;on ;low ;false;REQ004REQ003REQ010
586;false;2;false;on ;low ;false;
598;false;0;false;on ;low ;false;
613;false;10;false;off ;high ;false;REQ001REQ011REQ002
643;true;4;true;on ;low ;false;REQ004REQ003REQ010
666;true;7;false;on ;low ;false;
685;true;6;true;on ;low ;false;
717;true;10;false;off ;high ;false;REQ001REQ002REQ011
739;true;8;true;on ;low ;false;REQ004REQ003REQ010
788;true;8;true;on ;low ;false;
831;false;10;false;off ;high ;false;REQ001REQ002REQ011
871;false;3;false;on ;low ;false;REQ004REQ003REQ010
885;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ008REQ011
897;false;6;false;on ;low ;false;REQ004REQ003REQ010
932;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
