TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
12;true;true;false;true;3;
22;false;false;true;true;0;REQ001
50;true;true;false;false;0;
88;true;false;true;false;4;REQ005
130;false;true;true;false;5;REQ007
154;true;false;true;true;4;REQ005
204;true;true;true;false;4;REQ006
216;false;true;false;true;5;REQ007
259;false;true;false;true;5;REQ007
297;false;false;false;false;3;REQ004
346;false;false;false;false;3;REQ004
375;false;true;false;false;5;REQ007
407;false;false;true;true;0;REQ001
424;false;false;true;true;0;REQ001
455;true;false;true;false;4;REQ005
506;true;true;false;true;4;REQ006
540;true;true;false;true;4;
564;true;false;true;true;4;REQ005
607;true;true;false;false;4;REQ006
646;true;true;true;true;4;
681;true;false;false;true;4;REQ005
726;true;true;true;false;4;REQ006
755;false;false;false;false;3;REQ004
785;false;true;false;false;5;REQ007
823;true;true;false;true;5;REQ008
