TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
62;true;6;true;on ;low ;false;REQ003REQ006REQ010
103;false;1;false;on ;low ;false;
149;true;5;false;off ;low ;true;REQ005REQ009
199;true;8;false;off ;low ;true;
230;true;0;true;on ;low ;false;REQ006REQ010
274;true;1;false;on ;low ;false;
310;false;3;false;on ;low ;false;
336;true;8;false;off ;low ;true;REQ005REQ009
385;false;8;true;on ;low ;false;REQ006REQ010
408;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
448;true;4;false;off ;low ;true;REQ003
476;true;8;true;on ;low ;false;REQ006REQ010
490;true;5;true;on ;low ;false;
523;true;7;true;on ;low ;false;
540;true;2;true;on ;low ;false;
576;false;1;false;on ;low ;false;
599;true;8;true;on ;low ;false;
643;true;1;true;on ;low ;false;
662;true;8;true;on ;low ;false;
710;true;6;true;on ;low ;false;
744;true;10;false;off ;high ;false;REQ001REQ011REQ002
784;true;10;false;off ;high ;false;
806;true;8;true;on ;low ;false;REQ004REQ003REQ010
835;false;1;false;on ;low ;false;
868;false;8;true;on ;low ;false;
911;false;0;true;on ;low ;false;
934;false;8;false;on ;low ;false;
974;true;1;true;on ;low ;false;
992;true;10;true;off ;high ;false;REQ001REQ011REQ002
1003;true;0;true;on ;low ;false;REQ004REQ003REQ010
1048;false;4;true;on ;low ;false;
1068;false;2;true;on ;low ;false;
1118;false;0;false;on ;low ;false;
1150;true;7;false;off ;low ;true;REQ005REQ009
1193;false;5;true;on ;low ;false;REQ006REQ010
