TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;4;false;off ;low ;true;REQ005REQ009
88;true;7;true;on ;low ;false;REQ006REQ010
116;true;9;false;off ;permitted ;false;REQ001REQ011
163;true;1;true;on ;low ;false;REQ003REQ010
192;false;1;true;on ;low ;false;
231;true;2;true;on ;low ;false;
250;false;4;false;on ;low ;false;
269;true;1;true;on ;low ;false;
283;false;11;false;off ;high ;false;REQ001REQ002REQ011
329;true;6;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
379;false;6;false;off ;low ;true;
389;false;3;false;off ;low ;true;
424;false;6;false;off ;low ;true;
456;true;3;true;on ;low ;false;REQ006REQ010
473;true;0;false;on ;low ;false;
524;true;2;false;on ;low ;false;
569;true;5;false;on ;low ;false;
608;true;5;true;on ;low ;false;
618;false;7;false;on ;low ;false;
657;true;3;false;off ;low ;true;REQ005REQ009
692;true;8;true;on ;low ;false;REQ006REQ010
716;false;2;true;on ;low ;false;
767;true;10;true;off ;high ;false;REQ001REQ002REQ011
798;false;10;true;off ;high ;false;
839;true;9;false;off ;permitted ;true;REQ004REQ005
871;false;6;false;off ;low ;true;REQ003
905;true;5;true;on ;low ;false;REQ006REQ010
926;false;7;false;on ;low ;false;
943;false;6;false;on ;low ;false;
993;false;4;true;on ;low ;false;
1037;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
1060;false;10;false;off ;high ;false;REQ002REQ008
1091;true;1;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
1132;true;8;true;on ;low ;false;REQ006REQ010
1153;false;7;true;on ;low ;false;
1199;true;3;false;off ;low ;true;REQ005REQ009
