TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
39;false;8;true;on ;low ;false;
59;true;2;false;off ;low ;true;REQ005REQ009
84;false;2;true;on ;low ;false;REQ006REQ010
93;true;1;false;off ;low ;true;REQ005REQ009
114;true;2;false;off ;low ;true;
143;false;4;true;on ;low ;false;REQ006REQ010
163;false;7;false;on ;low ;false;
180;true;5;false;off ;low ;true;REQ005REQ009
208;false;2;false;off ;low ;true;
246;true;10;false;off ;high ;false;REQ001REQ002REQ008
271;true;11;true;off ;high ;false;
304;false;8;false;on ;low ;false;REQ004REQ003REQ010
333;true;5;true;on ;low ;false;
347;true;7;false;on ;low ;false;
375;true;11;false;off ;high ;false;REQ001REQ011REQ002
408;false;6;false;on ;low ;false;REQ004REQ003REQ010
418;false;1;true;on ;low ;false;
437;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
484;true;9;true;off ;permitted ;false;REQ004
499;true;2;true;on ;low ;false;REQ003REQ010
549;false;3;true;on ;low ;false;
571;false;1;false;on ;low ;false;
606;false;1;true;on ;low ;false;
654;false;7;true;on ;low ;false;
685;true;7;false;off ;low ;true;REQ005REQ009
731;false;7;true;on ;low ;false;REQ006REQ010
751;false;6;true;on ;low ;false;
774;true;2;false;off ;low ;true;REQ005REQ009
813;true;10;false;off ;high ;false;REQ001REQ002REQ007
856;true;1;true;on ;low ;false;REQ004REQ003REQ010
883;true;11;true;off ;high ;false;REQ001REQ002REQ011
927;false;6;false;on ;low ;false;REQ004REQ003REQ010
944;false;8;false;on ;low ;false;
994;true;11;true;off ;high ;false;REQ001REQ011REQ002
1022;true;2;true;on ;low ;false;REQ004REQ003REQ010
1058;false;10;false;off ;high ;false;REQ001REQ002REQ011
