TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;false;8;false;on ;low ;false;
34;true;1;true;on ;low ;false;
49;false;8;true;on ;low ;false;
70;true;0;false;off ;low ;true;REQ005REQ009
107;true;5;true;on ;low ;false;REQ006REQ010
123;true;8;false;on ;low ;false;
153;false;2;false;on ;low ;false;
163;false;9;true;off ;permitted ;false;REQ001REQ011
185;true;1;true;on ;low ;false;REQ003REQ010
234;true;0;false;on ;low ;false;
262;false;7;false;on ;low ;false;
281;true;4;true;on ;low ;false;
297;false;11;true;off ;high ;false;REQ001REQ011REQ002
348;true;8;false;off ;low ;true;REQ004REQ003REQ005
393;true;6;false;off ;low ;true;
439;false;2;true;on ;low ;false;REQ006REQ010
483;false;10;true;off ;high ;false;REQ001REQ002REQ011
529;false;9;true;off ;permitted ;false;REQ004
539;false;8;false;on ;low ;false;REQ003REQ010
584;true;7;false;off ;low ;true;REQ005REQ009
626;false;6;true;on ;low ;false;REQ006REQ010
635;true;4;false;off ;low ;true;REQ005REQ009
671;true;9;false;off ;permitted ;true;REQ001
691;false;7;true;on ;low ;false;REQ006REQ003REQ010
718;true;11;true;off ;high ;false;REQ001REQ002REQ011
735;true;5;false;on ;low ;false;REQ004REQ003REQ010
758;false;4;false;on ;low ;false;
798;false;11;true;off ;high ;false;REQ001REQ002REQ011
824;false;5;true;on ;low ;false;REQ004REQ003REQ010
855;false;6;false;on ;low ;false;
874;false;10;false;off ;high ;false;REQ001REQ002REQ011
891;false;5;false;on ;low ;false;REQ004REQ003REQ010
903;false;0;true;on ;low ;false;
927;false;10;true;off ;high ;false;REQ001REQ011REQ002
958;false;1;true;on ;low ;false;REQ004REQ003REQ010
1008;false;6;true;on ;low ;false;
