TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
14;true;8;false;off ;low ;true;REQ005REQ009
27;true;10;false;off ;high ;false;REQ001REQ002REQ007
41;true;10;true;off ;high ;false;
73;false;7;false;on ;low ;false;REQ004REQ003REQ010
122;false;0;true;on ;low ;false;
145;false;5;false;on ;low ;false;
162;true;3;false;off ;low ;true;REQ005REQ009
199;true;11;true;off ;high ;false;REQ006REQ001REQ002
209;false;9;false;off ;permitted ;false;REQ004
239;false;0;false;on ;low ;false;REQ003REQ010
267;false;7;true;on ;low ;false;
278;true;1;false;off ;low ;true;REQ005REQ009
307;true;3;false;off ;low ;true;
352;true;6;true;on ;low ;false;REQ006REQ010
398;false;11;true;off ;high ;false;REQ001REQ002REQ011
438;true;2;false;off ;low ;true;REQ004REQ005REQ003
470;true;5;false;off ;low ;true;
497;false;7;false;off ;low ;true;
507;false;5;false;off ;low ;true;
520;true;8;false;off ;low ;true;
550;false;6;true;on ;low ;false;REQ006REQ010
562;false;3;true;on ;low ;false;
592;true;9;true;off ;permitted ;false;REQ001REQ011
616;false;5;true;on ;low ;false;REQ003REQ010
654;false;2;false;on ;low ;false;
683;true;4;true;on ;low ;false;
713;false;1;true;on ;low ;false;
725;true;2;false;off ;low ;true;REQ005REQ009
768;true;3;false;off ;low ;true;
791;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
816;true;9;true;off ;permitted ;false;REQ004
861;false;4;true;on ;low ;false;REQ003REQ010
903;false;0;false;on ;low ;false;
919;false;11;true;off ;high ;false;REQ001REQ002REQ011
946;false;10;true;off ;high ;false;
986;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
