TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
28;true;11;true;off ;high ;false;REQ001REQ011REQ002
58;false;11;true;off ;high ;false;
92;false;11;false;off ;high ;false;
108;false;5;false;on ;low ;false;REQ004REQ003REQ010
120;false;5;false;on ;low ;false;
147;false;9;false;off ;permitted ;false;REQ001REQ011
189;true;1;false;off ;low ;true;REQ003REQ005
223;true;4;false;off ;low ;true;
260;true;3;false;off ;low ;true;
298;true;4;false;off ;low ;true;
335;true;4;true;on ;low ;false;REQ006REQ010
359;false;2;false;on ;low ;false;
374;false;8;false;on ;low ;false;
418;true;8;false;off ;low ;true;REQ005REQ009
434;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
476;false;10;true;off ;high ;false;
506;false;3;true;on ;low ;false;REQ004REQ003REQ010
525;true;8;false;off ;low ;true;REQ005REQ009
552;true;3;false;off ;low ;true;
601;false;1;true;on ;low ;false;REQ006REQ010
612;true;7;false;off ;low ;true;REQ005REQ009
658;true;4;false;off ;low ;true;
702;true;4;true;on ;low ;false;REQ006REQ010
746;false;2;false;on ;low ;false;
785;false;5;true;on ;low ;false;
798;true;9;true;off ;permitted ;false;REQ001REQ011
821;true;9;true;off ;permitted ;false;
857;false;2;true;on ;low ;false;REQ003REQ010
870;false;10;true;off ;high ;false;REQ001REQ002REQ011
910;true;4;true;on ;low ;false;REQ004REQ003REQ010
936;false;4;false;on ;low ;false;
978;false;0;true;on ;low ;false;
1000;false;2;false;on ;low ;false;
1036;false;9;true;off ;permitted ;false;REQ001REQ011
1081;false;7;false;on ;low ;false;REQ003REQ010
1122;true;8;false;off ;low ;true;REQ005REQ009
