TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;false;2;false;on ;low ;false;
58;true;8;true;on ;low ;false;
104;false;0;false;on ;low ;false;
141;true;5;true;on ;low ;false;
158;false;5;false;on ;low ;false;
193;true;8;true;on ;low ;false;
216;false;6;true;on ;low ;false;
228;false;1;false;on ;low ;false;
264;true;11;true;off ;high ;false;REQ001REQ002REQ011
300;true;10;true;off ;high ;false;
317;true;7;false;on ;low ;false;REQ004REQ003REQ010
347;false;3;false;on ;low ;false;
374;false;7;false;on ;low ;false;
398;false;10;false;off ;high ;false;REQ001REQ011REQ002
412;true;2;false;off ;low ;true;REQ004REQ005REQ003
452;true;9;true;off ;permitted ;false;REQ006REQ001
472;true;6;false;on ;low ;false;REQ003REQ010
497;false;5;false;on ;low ;false;
514;false;7;true;on ;low ;false;
537;false;2;true;on ;low ;false;
563;true;5;false;off ;low ;true;REQ005REQ009
594;true;3;false;off ;low ;true;
605;true;3;false;off ;low ;true;
624;false;0;true;on ;low ;false;REQ006REQ010
638;false;3;true;on ;low ;false;
659;false;8;true;on ;low ;false;
699;false;10;false;off ;high ;false;REQ001REQ011REQ002
716;false;0;false;on ;low ;false;REQ004REQ003REQ010
729;true;4;false;off ;low ;true;REQ005REQ009
761;false;11;false;off ;high ;false;REQ001REQ002REQ008
796;false;7;true;on ;low ;false;REQ004REQ003REQ010
806;true;1;true;on ;low ;false;
823;false;3;false;on ;low ;false;
841;false;4;false;on ;low ;false;
857;false;2;true;on ;low ;false;
892;true;7;true;on ;low ;false;
