TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
29;false;false;true;true;0;REQ001
56;true;false;true;false;4;REQ005
101;true;false;true;true;4;REQ005
113;false;false;true;true;0;REQ001
134;true;false;false;true;4;REQ005
150;false;false;false;true;1;REQ002
192;true;false;false;false;4;REQ005
206;false;false;true;true;0;REQ001
251;false;true;false;false;5;REQ007
286;false;true;true;false;5;REQ007
303;true;true;true;false;5;REQ008
322;true;true;false;false;5;
367;false;false;false;true;1;REQ002
417;true;true;false;false;1;
454;true;false;true;false;4;REQ005
502;true;false;true;true;4;REQ005
534;true;true;false;false;4;REQ006
580;true;true;true;false;4;
616;false;false;true;false;2;REQ003
625;false;true;false;true;5;REQ007
652;true;false;true;false;4;REQ005
673;false;false;false;true;1;REQ002
690;false;true;true;false;5;REQ007
702;false;true;true;true;5;REQ007
732;false;true;true;true;5;REQ007
