TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
32;false;10;false;off ;high ;false;REQ001REQ002REQ011
64;true;11;true;off ;high ;false;
94;false;10;true;off ;high ;false;
131;true;4;true;on ;low ;false;REQ004REQ003REQ010
179;true;8;false;on ;low ;false;
219;false;9;false;off ;permitted ;false;REQ001REQ011
233;false;1;false;on ;low ;false;REQ003REQ010
276;false;11;false;off ;high ;false;REQ001REQ011REQ002
287;true;1;true;on ;low ;false;REQ004REQ003REQ010
296;true;10;true;off ;high ;false;REQ001REQ002REQ011
332;false;0;true;on ;low ;false;REQ004REQ003REQ010
346;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
374;true;2;true;on ;low ;false;REQ006REQ003REQ010
424;false;5;true;on ;low ;false;
433;false;9;true;off ;permitted ;false;REQ001REQ011
449;false;9;true;off ;permitted ;false;
463;true;8;false;off ;low ;true;REQ003REQ005
513;false;1;false;off ;low ;true;
546;false;4;false;off ;low ;true;
574;true;2;false;off ;low ;true;
584;true;6;true;on ;low ;false;REQ006REQ010
620;true;9;false;off ;permitted ;false;REQ001REQ011
632;false;3;false;on ;low ;false;REQ003REQ010
674;false;4;false;on ;low ;false;
689;true;8;true;on ;low ;false;
711;true;1;false;on ;low ;false;
742;true;4;false;on ;low ;false;
758;false;9;true;off ;permitted ;false;REQ001REQ011
784;false;5;false;on ;low ;false;REQ003REQ010
800;true;9;true;off ;permitted ;false;REQ001REQ011
837;false;6;true;on ;low ;false;REQ003REQ010
882;false;3;false;on ;low ;false;
916;true;4;true;on ;low ;false;
925;true;11;true;off ;high ;false;REQ001REQ002REQ011
972;true;7;true;on ;low ;false;REQ004REQ003REQ010
987;true;7;false;on ;low ;false;
