TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
31;true;6;false;off ;low ;true;REQ005REQ009
53;false;1;true;on ;low ;false;REQ006REQ010
93;false;8;false;on ;low ;false;
121;true;7;false;off ;low ;true;REQ005REQ009
158;false;10;false;off ;high ;false;REQ001REQ002REQ008
207;true;8;true;on ;low ;false;REQ004REQ003REQ010
233;false;7;false;on ;low ;false;
262;true;8;true;on ;low ;false;
283;true;10;false;off ;high ;false;REQ001REQ011REQ002
333;true;11;false;off ;high ;false;
364;true;1;false;on ;low ;false;REQ004REQ003REQ010
389;false;5;true;on ;low ;false;
400;false;3;false;on ;low ;false;
449;false;2;true;on ;low ;false;
476;false;7;false;on ;low ;false;
517;false;1;false;on ;low ;false;
557;true;2;false;off ;low ;true;REQ005REQ009
584;false;7;false;off ;low ;true;
629;true;7;false;off ;low ;true;
665;true;11;true;off ;high ;false;REQ001REQ002REQ008
695;true;4;true;on ;low ;false;REQ004REQ003REQ010
711;false;1;false;on ;low ;false;
747;false;4;false;on ;low ;false;
795;true;1;false;off ;low ;true;REQ005REQ009
838;true;10;false;off ;high ;false;REQ001REQ002REQ008
888;true;2;false;on ;low ;false;REQ004REQ003REQ010
913;true;6;false;on ;low ;false;
953;true;0;true;on ;low ;false;
980;true;1;true;on ;low ;false;
1025;false;9;true;off ;permitted ;false;REQ001REQ011
1062;true;10;true;off ;high ;false;REQ002
1113;true;8;true;on ;low ;false;REQ004REQ003REQ010
1125;false;1;true;on ;low ;false;
1138;true;4;false;off ;low ;true;REQ005REQ009
1173;true;5;true;on ;low ;false;REQ006REQ010
1200;true;8;true;on ;low ;false;
