TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;false;9;false;off ;permitted ;false;REQ001REQ011
52;true;8;false;off ;low ;true;REQ003REQ010REQ005REQ009
79;true;7;false;off ;low ;true;
115;false;4;false;off ;low ;true;
141;true;4;true;on ;low ;false;REQ006REQ010
156;true;4;true;on ;low ;false;
178;false;5;true;on ;low ;false;
197;false;10;false;off ;high ;false;REQ001REQ011REQ002
230;true;9;false;off ;permitted ;true;REQ004REQ005
256;false;1;true;on ;low ;false;REQ006REQ003REQ010
267;true;0;false;off ;low ;true;REQ005REQ009
301;false;10;true;off ;high ;false;REQ006REQ001REQ002
338;false;7;true;on ;low ;false;REQ004REQ003REQ010
389;true;4;true;on ;low ;false;
433;true;0;true;on ;low ;false;
467;true;1;false;on ;low ;false;
491;false;7;false;on ;low ;false;
518;true;8;false;off ;low ;true;REQ005REQ009
552;true;2;false;off ;low ;true;
583;false;11;false;off ;high ;false;REQ001REQ002REQ008
605;true;2;true;on ;low ;false;REQ004REQ003REQ010
649;true;11;false;off ;high ;false;REQ001REQ002REQ011
699;false;11;true;off ;high ;false;
714;true;3;false;off ;low ;true;REQ004REQ005REQ003
754;true;6;false;off ;low ;true;
775;false;5;true;on ;low ;false;REQ006REQ010
812;false;3;true;on ;low ;false;
842;false;3;true;on ;low ;false;
876;false;8;true;on ;low ;false;
912;false;6;false;on ;low ;false;
950;false;10;false;off ;high ;false;REQ001REQ002REQ011
967;false;1;true;on ;low ;false;REQ004REQ003REQ010
991;true;2;true;on ;low ;false;
1028;true;4;true;on ;low ;false;
1040;false;11;false;off ;high ;false;REQ001REQ011REQ002
1086;true;10;false;off ;high ;false;
