TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
43;false;true;false;false;5;REQ007
81;false;false;true;false;2;REQ003
122;true;false;false;false;4;REQ005
132;true;false;false;false;4;REQ005
158;false;true;true;true;5;REQ007
200;false;true;false;false;5;REQ007
247;false;false;false;false;3;REQ004
288;true;true;false;false;3;
318;true;false;true;true;4;REQ005
366;false;true;false;true;5;REQ007
376;true;false;true;false;4;REQ005
415;false;true;true;false;5;REQ007
433;true;false;true;true;4;REQ005
476;true;true;true;true;4;REQ006
513;false;false;false;true;1;REQ002
522;true;true;false;true;1;
543;true;false;false;false;4;REQ005
591;true;true;false;true;4;REQ006
631;true;true;true;false;4;
645;true;false;true;false;4;REQ005
660;true;true;false;true;4;REQ006
670;true;true;true;true;4;
692;false;true;true;false;5;REQ007
738;true;true;false;true;5;REQ008
770;false;false;false;true;1;REQ002
