TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;false;7;false;on ;low ;false;
46;true;1;true;on ;low ;false;
57;false;10;true;off ;high ;false;REQ001REQ011REQ002
68;false;6;true;on ;low ;false;REQ004REQ003REQ010
107;false;5;true;on ;low ;false;
147;true;6;false;off ;low ;true;REQ005REQ009
186;true;4;false;off ;low ;true;
226;false;0;false;off ;low ;true;
262;true;0;true;on ;low ;false;REQ006REQ010
310;false;10;false;off ;high ;false;REQ001REQ011REQ002
330;false;5;true;on ;low ;false;REQ004REQ003REQ010
370;false;4;false;on ;low ;false;
400;false;3;false;on ;low ;false;
413;false;1;true;on ;low ;false;
462;false;8;true;on ;low ;false;
502;true;6;true;on ;low ;false;
540;true;7;false;on ;low ;false;
576;true;2;true;on ;low ;false;
612;false;7;false;on ;low ;false;
639;false;11;false;off ;high ;false;REQ001REQ011REQ002
653;true;3;true;on ;low ;false;REQ004REQ003REQ010
675;false;11;true;off ;high ;false;REQ001REQ002REQ011
689;true;10;true;off ;high ;false;
714;false;5;false;on ;low ;false;REQ004REQ003REQ010
741;true;6;true;on ;low ;false;
762;false;3;true;on ;low ;false;
797;false;10;false;off ;high ;false;REQ001REQ002REQ011
820;true;6;true;on ;low ;false;REQ004REQ003REQ010
833;false;8;true;on ;low ;false;
870;false;4;true;on ;low ;false;
886;false;8;false;on ;low ;false;
901;true;0;false;off ;low ;true;REQ005REQ009
929;false;1;true;on ;low ;false;REQ006REQ010
943;false;8;false;on ;low ;false;
971;true;4;true;on ;low ;false;
985;false;4;false;on ;low ;false;
