TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;false;6;false;on ;low ;false;
59;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
87;false;6;true;on ;low ;false;REQ003REQ006REQ010
132;false;2;false;on ;low ;false;
153;true;11;false;off ;high ;false;REQ001REQ011REQ002
174;true;9;false;off ;permitted ;false;REQ004
188;true;11;false;off ;high ;false;REQ002
201;false;1;false;on ;low ;false;REQ004REQ003REQ010
232;true;7;true;on ;low ;false;
247;true;10;false;off ;high ;false;REQ001REQ002REQ011
276;true;8;true;on ;low ;false;REQ004REQ003REQ010
303;true;2;true;on ;low ;false;
347;false;0;true;on ;low ;false;
376;false;11;true;off ;high ;false;REQ001REQ002REQ011
401;true;7;true;on ;low ;false;REQ004REQ003REQ010
434;false;6;true;on ;low ;false;
474;true;11;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
492;true;11;true;off ;high ;false;
513;true;10;true;off ;high ;false;
544;true;7;true;on ;low ;false;REQ004REQ003REQ010
575;true;3;false;on ;low ;false;
605;false;8;true;on ;low ;false;
628;true;0;true;on ;low ;false;
657;false;2;true;on ;low ;false;
680;false;4;false;on ;low ;false;
719;false;11;true;off ;high ;false;REQ001REQ002REQ011
732;true;6;false;off ;low ;true;REQ004REQ005REQ003
779;false;4;false;off ;low ;true;
814;true;6;true;on ;low ;false;REQ006REQ010
856;true;11;false;off ;high ;false;REQ001REQ002REQ011
889;false;9;false;off ;permitted ;false;REQ004
905;true;4;false;off ;low ;true;REQ003REQ005
955;false;2;true;on ;low ;false;REQ006REQ010
968;false;9;false;off ;permitted ;false;REQ001REQ011
988;false;1;false;on ;low ;false;REQ003REQ010
1027;false;10;false;off ;high ;false;REQ001REQ011REQ002
