TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;true;1;true;on ;low ;false;
84;false;0;true;on ;low ;false;
123;true;11;true;off ;high ;false;REQ001REQ002REQ011
140;false;6;false;on ;low ;false;REQ004REQ003REQ010
170;false;4;true;on ;low ;false;
203;true;2;false;off ;low ;true;REQ005REQ009
231;false;0;true;on ;low ;false;REQ006REQ010
245;false;11;false;off ;high ;false;REQ001REQ011REQ002
286;false;7;false;on ;low ;false;REQ004REQ003REQ010
304;true;8;true;on ;low ;false;
334;false;4;false;on ;low ;false;
355;false;8;false;on ;low ;false;
389;false;8;true;on ;low ;false;
421;true;5;false;off ;low ;true;REQ005REQ009
443;false;6;true;on ;low ;false;REQ006REQ010
486;true;11;true;off ;high ;false;REQ001REQ011REQ002
506;true;10;true;off ;high ;false;
538;false;10;true;off ;high ;false;
556;false;5;false;on ;low ;false;REQ004REQ003REQ010
603;false;4;false;on ;low ;false;
619;false;3;false;on ;low ;false;
632;true;1;true;on ;low ;false;
654;false;11;false;off ;high ;false;REQ001REQ002REQ011
688;true;10;true;off ;high ;false;
699;true;5;false;on ;low ;false;REQ004REQ003REQ010
732;false;1;true;on ;low ;false;
782;false;2;false;on ;low ;false;
818;false;5;true;on ;low ;false;
869;true;1;false;off ;low ;true;REQ005REQ009
880;true;0;true;on ;low ;false;REQ006REQ010
927;false;0;true;on ;low ;false;
970;true;0;false;off ;low ;true;REQ005REQ009
1010;false;3;false;off ;low ;true;
1026;false;2;true;on ;low ;false;REQ006REQ010
1054;false;8;true;on ;low ;false;
1067;false;10;false;off ;high ;false;REQ001REQ011REQ002
