TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;true;6;true;on ;low ;false;
57;false;9;true;off ;permitted ;false;REQ001REQ011
105;false;8;true;on ;low ;false;REQ003REQ010
150;false;0;false;on ;low ;false;
193;true;7;false;off ;low ;true;REQ005REQ009
217;true;2;false;off ;low ;true;
253;false;7;false;off ;low ;true;
300;false;8;true;on ;low ;false;REQ006REQ010
323;true;10;true;off ;high ;false;REQ001REQ002REQ011
366;true;8;true;on ;low ;false;REQ004REQ003REQ010
389;false;9;false;off ;permitted ;false;REQ001REQ011
440;true;3;true;on ;low ;false;REQ003REQ010
472;true;10;true;off ;high ;false;REQ001REQ002REQ011
491;false;2;true;on ;low ;false;REQ004REQ003REQ010
500;true;4;true;on ;low ;false;
545;true;5;true;on ;low ;false;
570;false;7;true;on ;low ;false;
604;false;4;false;on ;low ;false;
620;true;6;true;on ;low ;false;
660;false;6;false;on ;low ;false;
687;true;6;true;on ;low ;false;
697;true;3;false;on ;low ;false;
745;true;9;true;off ;permitted ;false;REQ001REQ011
778;true;10;false;off ;high ;false;REQ002
813;true;6;true;on ;low ;false;REQ004REQ003REQ010
829;true;4;true;on ;low ;false;
878;true;7;false;on ;low ;false;
898;false;11;false;off ;high ;false;REQ001REQ002REQ011
927;false;6;true;on ;low ;false;REQ004REQ003REQ010
944;false;6;false;on ;low ;false;
960;true;1;false;off ;low ;true;REQ005REQ009
1009;true;10;false;off ;high ;false;REQ001REQ002REQ007
1028;false;1;true;on ;low ;false;REQ004REQ003REQ010
1077;true;8;true;on ;low ;false;
1090;true;10;false;off ;high ;false;REQ001REQ011REQ002
1130;false;5;true;on ;low ;false;REQ004REQ003REQ010
