TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
27;false;9;false;off ;permitted ;false;REQ001REQ011
37;false;8;false;on ;low ;false;REQ003REQ010
88;true;7;false;off ;low ;true;REQ005REQ009
135;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
168;false;10;true;off ;high ;false;
192;true;10;false;off ;high ;false;
207;true;5;false;on ;low ;false;REQ004REQ003REQ010
242;true;6;true;on ;low ;false;
260;false;10;false;off ;high ;false;REQ001REQ002REQ011
290;false;7;false;on ;low ;false;REQ004REQ003REQ010
299;false;5;false;on ;low ;false;
335;true;7;false;off ;low ;true;REQ005REQ009
385;true;1;false;off ;low ;true;
436;false;4;true;on ;low ;false;REQ006REQ010
481;true;8;false;off ;low ;true;REQ005REQ009
501;true;2;true;on ;low ;false;REQ006REQ010
533;true;10;false;off ;high ;false;REQ001REQ011REQ002
558;false;2;true;on ;low ;false;REQ004REQ003REQ010
592;true;0;false;off ;low ;true;REQ005REQ009
611;false;7;false;off ;low ;true;
661;false;8;false;off ;low ;true;
682;true;8;false;off ;low ;true;
718;true;9;true;off ;permitted ;false;REQ001REQ006
739;true;0;false;on ;low ;false;REQ003REQ010
777;true;7;false;on ;low ;false;
818;false;1;false;on ;low ;false;
829;false;0;true;on ;low ;false;
879;false;4;false;on ;low ;false;
917;true;1;false;off ;low ;true;REQ005REQ009
932;true;1;false;off ;low ;true;
976;false;5;true;on ;low ;false;REQ006REQ010
1016;false;0;false;on ;low ;false;
1036;true;4;false;off ;low ;true;REQ005REQ009
1075;true;11;false;off ;high ;false;REQ001REQ002REQ007
1121;true;4;true;on ;low ;false;REQ004REQ003REQ010
1156;true;6;false;on ;low ;false;
