TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
32;true;7;false;off ;low ;true;REQ005REQ009
65;true;7;false;off ;low ;true;
115;true;5;false;off ;low ;true;
128;true;7;false;off ;low ;true;
155;false;11;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
172;false;8;true;on ;low ;false;REQ004REQ003REQ010
191;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
216;false;6;false;on ;low ;false;REQ004REQ003REQ010
265;false;10;true;off ;high ;false;REQ001REQ002REQ011
304;true;8;true;on ;low ;false;REQ004REQ003REQ010
348;false;0;true;on ;low ;false;
361;true;6;false;off ;low ;true;REQ005REQ009
385;false;4;false;off ;low ;true;
425;true;3;false;off ;low ;true;
435;true;10;false;off ;high ;false;REQ001REQ002REQ007
447;true;5;true;on ;low ;false;REQ004REQ003REQ010
498;true;3;true;on ;low ;false;
514;true;9;true;off ;permitted ;false;REQ001REQ011
539;false;8;false;on ;low ;false;REQ003REQ010
551;true;7;true;on ;low ;false;
561;true;11;false;off ;high ;false;REQ001REQ011REQ002
589;false;0;true;on ;low ;false;REQ004REQ003REQ010
612;true;0;false;off ;low ;true;REQ005REQ009
645;false;3;false;off ;low ;true;
693;false;9;true;off ;permitted ;false;REQ001REQ006
730;false;4;true;on ;low ;false;REQ003REQ010
775;true;11;true;off ;high ;false;REQ001REQ002REQ011
823;false;11;false;off ;high ;false;
866;true;2;false;off ;low ;true;REQ004REQ005REQ003
913;false;1;true;on ;low ;false;REQ006REQ010
946;false;4;true;on ;low ;false;
975;false;7;false;on ;low ;false;
1022;false;4;true;on ;low ;false;
1042;false;2;false;on ;low ;false;
1077;true;8;true;on ;low ;false;
1110;true;10;true;off ;high ;false;REQ001REQ002REQ011
