TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;true;7;false;off ;low ;true;REQ005REQ009
89;true;9;false;off ;permitted ;true;REQ001
111;true;4;true;on ;low ;false;REQ003REQ006REQ010
141;true;7;true;on ;low ;false;
172;false;5;true;on ;low ;false;
192;false;3;false;on ;low ;false;
222;false;8;false;on ;low ;false;
254;true;1;true;on ;low ;false;
267;false;11;true;off ;high ;false;REQ001REQ011REQ002
281;false;0;false;on ;low ;false;REQ004REQ003REQ010
318;true;6;false;off ;low ;true;REQ005REQ009
349;false;9;false;off ;permitted ;true;REQ001
390;true;6;true;on ;low ;false;REQ006REQ003REQ010
417;true;7;true;on ;low ;false;
444;true;1;false;on ;low ;false;
464;true;0;false;on ;low ;false;
477;false;8;true;on ;low ;false;
490;false;3;true;on ;low ;false;
519;false;5;true;on ;low ;false;
557;false;4;true;on ;low ;false;
592;true;3;true;on ;low ;false;
642;false;2;true;on ;low ;false;
678;false;2;false;on ;low ;false;
701;false;4;false;on ;low ;false;
721;false;10;true;off ;high ;false;REQ001REQ002REQ011
761;false;4;true;on ;low ;false;REQ004REQ003REQ010
780;false;4;true;on ;low ;false;
792;true;0;true;on ;low ;false;
822;false;8;false;on ;low ;false;
855;true;1;true;on ;low ;false;
888;true;2;false;on ;low ;false;
918;true;0;false;on ;low ;false;
944;true;7;true;on ;low ;false;
955;true;6;true;on ;low ;false;
973;false;1;true;on ;low ;false;
999;true;4;true;on ;low ;false;
