TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
39;false;9;true;off ;permitted ;false;REQ001REQ011
78;false;11;false;off ;high ;false;REQ002
96;false;11;true;off ;high ;false;
110;true;1;true;on ;low ;false;REQ004REQ003REQ010
146;false;9;false;off ;permitted ;false;REQ001REQ011
173;true;0;true;on ;low ;false;REQ003REQ010
193;true;5;true;on ;low ;false;
225;false;6;false;on ;low ;false;
273;false;8;false;on ;low ;false;
313;true;6;true;on ;low ;false;
340;false;2;false;on ;low ;false;
375;false;8;true;on ;low ;false;
387;true;4;true;on ;low ;false;
407;false;6;false;on ;low ;false;
446;true;8;false;off ;low ;true;REQ005REQ009
479;true;2;true;on ;low ;false;REQ006REQ010
489;false;4;false;on ;low ;false;
521;true;6;true;on ;low ;false;
568;true;2;false;on ;low ;false;
604;false;6;false;on ;low ;false;
618;false;4;true;on ;low ;false;
656;true;0;false;off ;low ;true;REQ005REQ009
693;true;2;false;off ;low ;true;
722;false;6;true;on ;low ;false;REQ006REQ010
766;false;2;true;on ;low ;false;
805;false;8;false;on ;low ;false;
848;true;0;false;off ;low ;true;REQ005REQ009
883;false;9;true;off ;permitted ;false;REQ006REQ001
928;true;11;true;off ;high ;false;REQ002
940;true;1;false;on ;low ;false;REQ004REQ003REQ010
989;true;8;true;on ;low ;false;
1020;true;0;true;on ;low ;false;
1058;true;0;true;on ;low ;false;
1084;true;7;true;on ;low ;false;
1117;true;9;true;off ;permitted ;false;REQ001REQ011
1139;true;8;false;on ;low ;false;REQ003REQ010
