TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;true;4;true;on ;low ;false;
56;true;11;true;off ;high ;false;REQ001REQ002REQ011
68;true;8;true;on ;low ;false;REQ004REQ003REQ010
106;true;8;false;on ;low ;false;
143;false;10;false;off ;high ;false;REQ001REQ011REQ002
183;true;8;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
222;false;10;true;off ;high ;false;REQ006REQ001REQ002
266;true;6;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
304;true;4;false;off ;low ;true;
354;true;2;false;off ;low ;true;
368;true;3;false;off ;low ;true;
398;true;0;true;on ;low ;false;REQ006REQ010
441;false;4;false;on ;low ;false;
455;true;6;false;off ;low ;true;REQ005REQ009
495;true;4;false;off ;low ;true;
506;true;0;false;off ;low ;true;
520;true;7;true;on ;low ;false;REQ006REQ010
553;false;10;false;off ;high ;false;REQ001REQ011REQ002
603;true;7;true;on ;low ;false;REQ004REQ003REQ010
630;true;2;false;on ;low ;false;
657;true;0;true;on ;low ;false;
700;false;8;false;on ;low ;false;
742;false;5;false;on ;low ;false;
785;false;9;false;off ;permitted ;false;REQ001REQ011
798;false;8;true;on ;low ;false;REQ003REQ010
807;true;0;true;on ;low ;false;
826;false;3;false;on ;low ;false;
856;false;6;true;on ;low ;false;
907;true;4;false;off ;low ;true;REQ005REQ009
926;false;2;false;off ;low ;true;
973;true;11;true;off ;high ;false;REQ006REQ001REQ002
1021;false;8;true;on ;low ;false;REQ004REQ003REQ010
1031;true;6;false;off ;low ;true;REQ005REQ009
1071;false;8;false;off ;low ;true;
1101;true;7;true;on ;low ;false;REQ006REQ010
1126;false;0;true;on ;low ;false;
