TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
31;false;0;true;on ;low ;false;
47;false;9;false;off ;permitted ;false;REQ001REQ011
73;true;8;true;on ;low ;false;REQ003REQ010
109;false;2;true;on ;low ;false;
140;true;10;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ007
176;false;10;true;off ;high ;false;
207;true;7;false;off ;low ;true;REQ004REQ005REQ003
242;false;0;false;off ;low ;true;
291;false;0;true;on ;low ;false;REQ006REQ010
315;true;1;true;on ;low ;false;
332;true;3;false;on ;low ;false;
342;false;7;true;on ;low ;false;
382;true;4;false;off ;low ;true;REQ005REQ009
395;false;0;true;on ;low ;false;REQ006REQ010
443;false;8;false;on ;low ;false;
491;true;7;true;on ;low ;false;
504;true;11;false;off ;high ;false;REQ001REQ011REQ002
522;true;4;true;on ;low ;false;REQ004REQ003REQ010
541;false;7;true;on ;low ;false;
587;false;4;false;on ;low ;false;
606;false;6;true;on ;low ;false;
619;true;4;false;off ;low ;true;REQ005REQ009
648;false;3;true;on ;low ;false;REQ006REQ010
684;false;4;false;on ;low ;false;
708;true;10;true;off ;high ;false;REQ001REQ002REQ011
746;true;3;true;on ;low ;false;REQ004REQ003REQ010
769;true;0;false;on ;low ;false;
792;true;8;true;on ;low ;false;
807;true;1;true;on ;low ;false;
829;true;4;false;on ;low ;false;
841;false;5;true;on ;low ;false;
863;true;6;true;on ;low ;false;
883;false;4;false;on ;low ;false;
917;false;5;false;on ;low ;false;
950;true;9;true;off ;permitted ;false;REQ001REQ011
999;true;2;true;on ;low ;false;REQ003REQ010
