TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;false;5;true;on ;low ;false;
62;true;11;false;off ;high ;false;REQ001REQ005REQ011REQ002REQ007
111;false;4;true;on ;low ;false;REQ004REQ003REQ010
121;true;7;false;off ;low ;true;REQ005REQ009
158;false;7;false;off ;low ;true;
193;true;3;false;off ;low ;true;
238;true;0;true;on ;low ;false;REQ006REQ010
249;false;6;true;on ;low ;false;
289;true;7;false;off ;low ;true;REQ005REQ009
325;true;11;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
370;true;8;false;on ;low ;false;REQ004REQ003REQ010
398;false;5;true;on ;low ;false;
437;false;10;false;off ;high ;false;REQ001REQ002REQ011
451;true;3;false;off ;low ;true;REQ004REQ005REQ003
484;true;10;false;off ;high ;false;REQ001REQ002REQ007
501;true;8;true;on ;low ;false;REQ004REQ003REQ010
539;true;11;false;off ;high ;false;REQ001REQ002REQ011
559;false;5;true;on ;low ;false;REQ004REQ003REQ010
604;true;10;true;off ;high ;false;REQ001REQ011REQ002
652;true;1;false;on ;low ;false;REQ004REQ003REQ010
696;true;4;false;on ;low ;false;
741;true;10;true;off ;high ;false;REQ001REQ011REQ002
773;false;6;true;on ;low ;false;REQ004REQ003REQ010
813;false;11;false;off ;high ;false;REQ001REQ002REQ011
828;true;11;true;off ;high ;false;
854;false;9;false;off ;permitted ;false;REQ004
898;true;10;false;off ;high ;false;REQ005REQ002REQ007
923;true;7;true;on ;low ;false;REQ004REQ003REQ010
965;false;8;true;on ;low ;false;
1013;false;1;true;on ;low ;false;
1058;false;6;true;on ;low ;false;
1084;true;9;true;off ;permitted ;false;REQ001REQ011
1114;true;7;false;on ;low ;false;REQ003REQ010
1139;true;5;false;on ;low ;false;
1166;false;6;false;on ;low ;false;
1188;true;3;false;off ;low ;true;REQ005REQ009
