TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
23;true;5;true;on ;low ;false;
47;false;3;true;on ;low ;false;
68;true;10;true;off ;high ;false;REQ001REQ002REQ011
113;true;3;false;on ;low ;false;REQ004REQ003REQ010
163;false;11;false;off ;high ;false;REQ001REQ002REQ011
187;false;2;true;on ;low ;false;REQ004REQ003REQ010
209;false;0;true;on ;low ;false;
230;true;3;false;off ;low ;true;REQ005REQ009
254;true;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
265;true;5;true;on ;low ;false;REQ003REQ010
313;true;2;false;on ;low ;false;
361;true;5;true;on ;low ;false;
399;true;1;false;on ;low ;false;
410;true;11;true;off ;high ;false;REQ001REQ011REQ002
457;true;10;true;off ;high ;false;
468;false;0;true;on ;low ;false;REQ004REQ003REQ010
494;false;6;true;on ;low ;false;
530;false;7;false;on ;low ;false;
555;false;4;false;on ;low ;false;
567;true;6;true;on ;low ;false;
602;false;1;true;on ;low ;false;
617;false;4;true;on ;low ;false;
662;true;3;false;off ;low ;true;REQ005REQ009
688;true;8;true;on ;low ;false;REQ006REQ010
721;false;10;false;off ;high ;false;REQ001REQ011REQ002
746;false;6;true;on ;low ;false;REQ004REQ003REQ010
792;true;5;false;off ;low ;true;REQ005REQ009
838;true;6;false;off ;low ;true;
878;true;8;false;off ;low ;true;
897;false;2;true;on ;low ;false;REQ006REQ010
947;true;4;true;on ;low ;false;
962;false;5;false;on ;low ;false;
986;false;2;true;on ;low ;false;
1000;false;0;false;on ;low ;false;
1051;true;0;false;off ;low ;true;REQ005REQ009
1081;true;8;false;off ;low ;true;
