TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
21;false;8;false;on ;low ;false;
43;true;6;true;on ;low ;false;
89;false;10;true;off ;high ;false;REQ001REQ002REQ011
105;false;1;false;on ;low ;false;REQ004REQ003REQ010
121;false;1;false;on ;low ;false;
167;true;0;true;on ;low ;false;
187;false;5;false;on ;low ;false;
228;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
250;false;5;false;on ;low ;false;REQ004REQ003REQ010
274;true;6;false;off ;low ;true;REQ005REQ009
302;true;10;true;off ;high ;false;REQ001REQ006REQ002
312;false;7;false;on ;low ;false;REQ004REQ003REQ010
338;true;7;false;off ;low ;true;REQ005REQ009
351;false;0;false;off ;low ;true;
387;false;6;true;on ;low ;false;REQ006REQ010
397;true;5;false;off ;low ;true;REQ005REQ009
423;true;10;true;off ;high ;false;REQ001REQ002REQ008
470;true;1;true;on ;low ;false;REQ004REQ003REQ010
500;false;3;false;on ;low ;false;
520;true;8;false;off ;low ;true;REQ005REQ009
566;true;8;true;on ;low ;false;REQ006REQ010
588;false;8;true;on ;low ;false;
602;true;8;false;off ;low ;true;REQ005REQ009
617;true;0;true;on ;low ;false;REQ006REQ010
634;false;2;true;on ;low ;false;
645;false;0;false;on ;low ;false;
674;false;6;true;on ;low ;false;
685;true;3;false;off ;low ;true;REQ005REQ009
719;false;1;true;on ;low ;false;REQ006REQ010
746;false;3;true;on ;low ;false;
771;false;3;false;on ;low ;false;
785;false;11;false;off ;high ;false;REQ001REQ011REQ002
814;false;10;true;off ;high ;false;
861;false;4;false;on ;low ;false;REQ004REQ003REQ010
878;true;4;false;off ;low ;true;REQ005REQ009
907;true;10;false;off ;high ;false;REQ001REQ002REQ007
