TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
42;false;11;true;off ;high ;false;REQ001REQ002REQ011
80;false;9;true;off ;permitted ;false;REQ004
118;false;11;true;off ;high ;false;REQ002
135;false;0;false;on ;low ;false;REQ004REQ003REQ010
159;true;2;true;on ;low ;false;
182;true;9;true;off ;permitted ;false;REQ001REQ011
213;false;2;true;on ;low ;false;REQ003REQ010
253;false;8;true;on ;low ;false;
270;true;8;false;off ;low ;true;REQ005REQ009
318;false;9;false;off ;permitted ;true;REQ001
362;true;2;false;off ;low ;true;REQ003
413;false;6;false;off ;low ;true;
425;false;9;true;off ;permitted ;false;REQ006REQ001
451;false;2;true;on ;low ;false;REQ003REQ010
464;false;11;false;off ;high ;false;REQ001REQ002REQ011
474;true;2;false;off ;low ;true;REQ004REQ005REQ003
504;false;11;true;off ;high ;false;REQ006REQ001REQ002
536;false;8;true;on ;low ;false;REQ004REQ003REQ010
567;true;7;false;off ;low ;true;REQ005REQ009
596;true;9;true;off ;permitted ;false;REQ006REQ001
629;false;2;false;on ;low ;false;REQ003REQ010
672;false;0;true;on ;low ;false;
695;true;4;false;off ;low ;true;REQ005REQ009
707;false;5;false;off ;low ;true;
719;true;0;false;off ;low ;true;
729;false;0;false;off ;low ;true;
753;false;4;false;off ;low ;true;
778;false;8;true;on ;low ;false;REQ006REQ010
806;true;8;false;off ;low ;true;REQ005REQ009
843;true;8;false;off ;low ;true;
866;false;5;false;off ;low ;true;
883;true;4;false;off ;low ;true;
902;true;4;false;off ;low ;true;
936;false;0;false;off ;low ;true;
985;true;11;false;off ;high ;false;REQ001REQ002REQ007
1030;false;8;false;on ;low ;false;REQ004REQ003REQ010
