TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
48;false;7;true;on ;low ;false;
61;false;2;false;on ;low ;false;
96;false;2;true;on ;low ;false;
110;true;0;false;off ;low ;true;REQ005REQ009
149;true;10;true;off ;high ;false;REQ001REQ002REQ008
191;false;9;false;off ;permitted ;false;REQ004
203;false;8;true;on ;low ;false;REQ003REQ010
252;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
285;true;10;false;off ;high ;false;REQ002REQ007
311;false;5;false;on ;low ;false;REQ004REQ003REQ010
350;true;4;true;on ;low ;false;
370;false;6;true;on ;low ;false;
388;true;1;true;on ;low ;false;
432;false;3;true;on ;low ;false;
476;true;1;true;on ;low ;false;
496;true;3;false;on ;low ;false;
536;false;11;true;off ;high ;false;REQ001REQ002REQ011
575;true;11;true;off ;high ;false;
597;false;7;false;on ;low ;false;REQ004REQ003REQ010
621;false;5;true;on ;low ;false;
661;false;0;false;on ;low ;false;
705;false;8;true;on ;low ;false;
743;true;8;false;off ;low ;true;REQ005REQ009
772;false;10;false;off ;high ;false;REQ001REQ002REQ008
787;false;2;false;on ;low ;false;REQ004REQ003REQ010
805;false;1;false;on ;low ;false;
844;true;0;false;off ;low ;true;REQ005REQ009
887;true;10;false;off ;high ;false;REQ001REQ002REQ007
932;false;4;false;on ;low ;false;REQ004REQ003REQ010
941;false;3;false;on ;low ;false;
973;false;11;true;off ;high ;false;REQ001REQ011REQ002
1023;true;9;true;off ;permitted ;false;REQ004
1058;true;4;false;on ;low ;false;REQ003REQ010
1087;true;2;true;on ;low ;false;
1109;false;3;true;on ;low ;false;
1119;true;10;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
