TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;true;0;false;off ;low ;true;REQ005REQ009
50;true;1;false;off ;low ;true;
76;false;1;false;off ;low ;true;
117;true;5;false;off ;low ;true;
165;false;2;true;on ;low ;false;REQ006REQ010
214;false;7;false;on ;low ;false;
255;true;7;false;off ;low ;true;REQ005REQ009
268;true;9;false;off ;permitted ;true;REQ001
280;false;10;false;off ;high ;false;REQ002REQ008
301;false;0;true;on ;low ;false;REQ004REQ003REQ010
314;true;7;true;on ;low ;false;
324;true;8;true;on ;low ;false;
339;false;2;false;on ;low ;false;
370;false;0;false;on ;low ;false;
406;true;10;true;off ;high ;false;REQ001REQ011REQ002
449;true;7;false;on ;low ;false;REQ004REQ003REQ010
493;true;0;true;on ;low ;false;
543;true;11;true;off ;high ;false;REQ001REQ002REQ011
560;false;10;true;off ;high ;false;
610;false;10;false;off ;high ;false;
651;true;11;false;off ;high ;false;
693;true;10;false;off ;high ;false;
717;true;2;false;on ;low ;false;REQ004REQ003REQ010
746;true;2;true;on ;low ;false;
768;true;2;true;on ;low ;false;
795;true;10;true;off ;high ;false;REQ001REQ002REQ011
820;false;1;false;on ;low ;false;REQ004REQ003REQ010
856;true;7;false;off ;low ;true;REQ005REQ009
876;false;5;false;off ;low ;true;
916;true;0;false;off ;low ;true;
963;false;8;false;off ;low ;true;
985;false;5;true;on ;low ;false;REQ006REQ010
998;true;1;true;on ;low ;false;
1021;true;6;false;on ;low ;false;
1061;false;8;true;on ;low ;false;
1082;false;8;false;on ;low ;false;
