TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;false;0;false;on ;low ;false;
68;false;9;true;off ;permitted ;false;REQ001REQ011
96;false;11;false;off ;high ;false;REQ002
118;true;8;true;on ;low ;false;REQ004REQ003REQ010
140;false;1;true;on ;low ;false;
151;false;8;true;on ;low ;false;
173;false;3;true;on ;low ;false;
214;true;11;false;off ;high ;false;REQ001REQ011REQ002
227;true;7;true;on ;low ;false;REQ004REQ003REQ010
269;false;1;false;on ;low ;false;
289;true;11;true;off ;high ;false;REQ001REQ002REQ011
327;false;4;false;on ;low ;false;REQ004REQ003REQ010
350;false;9;true;off ;permitted ;false;REQ001REQ011
397;false;8;false;on ;low ;false;REQ003REQ010
409;false;11;false;off ;high ;false;REQ001REQ011REQ002
423;true;1;true;on ;low ;false;REQ004REQ003REQ010
440;false;2;false;on ;low ;false;
459;false;3;true;on ;low ;false;
495;false;11;true;off ;high ;false;REQ001REQ002REQ011
540;false;4;true;on ;low ;false;REQ004REQ003REQ010
566;true;11;true;off ;high ;false;REQ001REQ002REQ011
599;false;1;true;on ;low ;false;REQ004REQ003REQ010
650;false;11;false;off ;high ;false;REQ001REQ011REQ002
676;false;3;false;on ;low ;false;REQ004REQ003REQ010
693;true;6;false;off ;low ;true;REQ005REQ009
742;true;11;true;off ;high ;false;REQ006REQ001REQ002
776;true;8;true;on ;low ;false;REQ004REQ003REQ010
801;false;7;true;on ;low ;false;
836;false;4;true;on ;low ;false;
856;true;9;true;off ;permitted ;false;REQ001REQ011
882;true;6;false;on ;low ;false;REQ003REQ010
925;true;4;true;on ;low ;false;
967;true;7;false;on ;low ;false;
1002;false;10;true;off ;high ;false;REQ001REQ002REQ011
1041;true;6;true;on ;low ;false;REQ004REQ003REQ010
1078;true;4;true;on ;low ;false;
