TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;true;2;true;on ;low ;false;
20;true;7;true;on ;low ;false;
51;true;8;true;on ;low ;false;
85;true;8;true;on ;low ;false;
123;true;1;false;on ;low ;false;
151;false;9;true;off ;permitted ;false;REQ001REQ011
178;true;11;true;off ;high ;false;REQ002
215;false;10;false;off ;high ;false;
246;true;3;true;on ;low ;false;REQ004REQ003REQ010
259;false;10;true;off ;high ;false;REQ001REQ011REQ002
292;true;4;true;on ;low ;false;REQ004REQ003REQ010
316;false;9;false;off ;permitted ;false;REQ001REQ011
366;false;0;false;on ;low ;false;REQ003REQ010
401;true;7;false;off ;low ;true;REQ005REQ009
426;true;8;true;on ;low ;false;REQ006REQ010
455;true;3;true;on ;low ;false;
505;true;9;true;off ;permitted ;false;REQ001REQ011
549;false;6;false;on ;low ;false;REQ003REQ010
579;true;5;true;on ;low ;false;
592;true;1;false;on ;low ;false;
623;false;10;true;off ;high ;false;REQ001REQ011REQ002
674;false;0;true;on ;low ;false;REQ004REQ003REQ010
714;false;9;true;off ;permitted ;false;REQ001REQ011
725;true;0;false;off ;low ;true;REQ005REQ003
762;true;8;false;off ;low ;true;
808;false;0;false;off ;low ;true;
825;false;5;true;on ;low ;false;REQ006REQ010
849;true;1;true;on ;low ;false;
882;false;2;true;on ;low ;false;
898;true;3;false;off ;low ;true;REQ005REQ009
937;true;0;true;on ;low ;false;REQ006REQ010
983;false;0;true;on ;low ;false;
1013;false;2;true;on ;low ;false;
1063;false;6;false;on ;low ;false;
1111;true;6;true;on ;low ;false;
1161;true;7;false;on ;low ;false;
