TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;true;1;true;on ;low ;false;
89;true;5;true;on ;low ;false;
126;false;2;false;on ;low ;false;
146;true;6;false;off ;low ;true;REQ005REQ009
188;false;2;true;on ;low ;false;REQ006REQ010
212;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
246;true;3;true;on ;low ;false;REQ003REQ006REQ010
278;true;10;false;off ;high ;false;REQ001REQ011REQ002
294;true;11;true;off ;high ;false;
327;true;0;true;on ;low ;false;REQ004REQ003REQ010
361;true;1;false;on ;low ;false;
380;true;6;true;on ;low ;false;
426;true;7;true;on ;low ;false;
467;false;0;true;on ;low ;false;
490;true;5;true;on ;low ;false;
533;false;10;true;off ;high ;false;REQ001REQ002REQ011
553;true;9;false;off ;permitted ;true;REQ004REQ005
587;false;6;false;off ;low ;true;REQ003
632;false;4;true;on ;low ;false;REQ006REQ010
671;true;2;false;off ;low ;true;REQ005REQ009
700;false;3;false;off ;low ;true;
719;true;10;true;off ;high ;false;REQ006REQ001REQ002
733;false;1;true;on ;low ;false;REQ004REQ003REQ010
779;true;7;true;on ;low ;false;
803;false;4;false;on ;low ;false;
827;false;4;true;on ;low ;false;
862;false;8;true;on ;low ;false;
897;true;3;true;on ;low ;false;
915;false;0;true;on ;low ;false;
964;true;7;false;off ;low ;true;REQ005REQ009
988;true;7;false;off ;low ;true;
1008;false;10;true;off ;high ;false;REQ006REQ001REQ002
1023;true;8;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
1053;true;1;true;on ;low ;false;REQ006REQ010
1089;true;9;false;off ;permitted ;false;REQ001REQ011
1130;true;9;false;off ;permitted ;false;
