TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;true;10;true;off ;high ;false;REQ001REQ011REQ002
70;true;5;false;on ;low ;false;REQ004REQ003REQ010
109;true;1;false;on ;low ;false;
142;true;4;true;on ;low ;false;
175;true;4;true;on ;low ;false;
216;true;7;true;on ;low ;false;
231;false;8;false;on ;low ;false;
250;true;3;false;off ;low ;true;REQ005REQ009
277;true;5;false;off ;low ;true;
309;true;11;true;off ;high ;false;REQ001REQ002REQ007
325;true;5;true;on ;low ;false;REQ004REQ003REQ010
356;false;3;false;on ;low ;false;
385;true;1;true;on ;low ;false;
403;true;10;true;off ;high ;false;REQ001REQ002REQ011
420;false;1;false;on ;low ;false;REQ004REQ003REQ010
446;false;7;false;on ;low ;false;
468;false;0;true;on ;low ;false;
498;false;7;true;on ;low ;false;
508;true;2;false;off ;low ;true;REQ005REQ009
545;false;3;false;off ;low ;true;
582;false;2;false;off ;low ;true;
608;true;1;true;on ;low ;false;REQ006REQ010
620;true;9;true;off ;permitted ;false;REQ001REQ011
639;false;4;false;on ;low ;false;REQ003REQ010
657;false;7;false;on ;low ;false;
701;false;3;true;on ;low ;false;
737;false;7;true;on ;low ;false;
781;true;2;false;off ;low ;true;REQ005REQ009
799;true;6;false;off ;low ;true;
812;true;6;true;on ;low ;false;REQ006REQ010
863;true;2;false;on ;low ;false;
897;false;11;true;off ;high ;false;REQ001REQ002REQ011
935;false;8;true;on ;low ;false;REQ004REQ003REQ010
955;true;11;true;off ;high ;false;REQ001REQ002REQ011
972;false;10;false;off ;high ;false;
1001;true;8;false;off ;low ;true;REQ004REQ005REQ003
