TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
23;false;1;false;on ;low ;false;
66;true;6;true;on ;low ;false;
76;true;1;false;on ;low ;false;
104;true;11;false;off ;high ;false;REQ001REQ011REQ002
129;false;5;true;on ;low ;false;REQ004REQ003REQ010
175;false;7;true;on ;low ;false;
218;false;6;true;on ;low ;false;
268;true;8;false;off ;low ;true;REQ005REQ009
310;false;10;false;off ;high ;false;REQ001REQ002REQ007
336;true;0;true;on ;low ;false;REQ004REQ003REQ010
371;true;7;true;on ;low ;false;
413;false;0;false;on ;low ;false;
453;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
485;false;8;true;on ;low ;false;REQ004REQ003REQ010
499;true;0;true;on ;low ;false;
520;false;3;true;on ;low ;false;
543;true;1;false;off ;low ;true;REQ005REQ009
571;false;1;false;off ;low ;true;
621;true;9;false;off ;permitted ;true;REQ001
669;true;9;false;off ;permitted ;true;
680;false;2;true;on ;low ;false;REQ003REQ006REQ010
723;false;4;true;on ;low ;false;
768;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
817;true;7;true;on ;low ;false;REQ004REQ003REQ010
831;false;8;false;on ;low ;false;
850;false;9;true;off ;permitted ;false;REQ001REQ011
879;true;7;true;on ;low ;false;REQ003REQ010
900;true;3;false;on ;low ;false;
934;true;8;true;on ;low ;false;
977;true;3;false;on ;low ;false;
1026;false;5;true;on ;low ;false;
1059;true;3;true;on ;low ;false;
1096;false;6;false;on ;low ;false;
1140;true;7;true;on ;low ;false;
1158;false;0;true;on ;low ;false;
1200;true;0;true;on ;low ;false;
